,id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma,ano,mes,dia
34,191463684,4b81dfa0-5abb-11e8-911c-28924ad12c5c,-2.996,-41.137,2016-01-05 16:11:00,Brasil,CEARÁ,BARROQUINHA,Caatinga,2016,1,5
35,191463685,4b81dfa2-5abb-11e8-911c-28924ad12c5c,-2.703,-43.686,2016-01-05 16:11:00,Brasil,MARANHÃO,HUMBERTO DE CAMPOS,Cerrado,2016,1,5
38,191463690,4b81dfa5-5abb-11e8-911c-28924ad12c5c,-3.021,-41.732,2016-01-05 16:11:00,Brasil,PIAUÍ,PARNAÍBA,Caatinga,2016,1,5
40,191467665,86ca58da-5aba-11e8-911c-28924ad12c5c,0.556,-63.668,2016-01-05 17:50:00,Brasil,AMAZONAS,BARCELOS,Amazônia,2016,1,5
52,191666747,8491a54b-5aba-11e8-911c-28924ad12c5c,-2.876,-54.182,2016-01-07 17:37:00,Brasil,PARÁ,SANTARÉM,Amazônia,2016,1,7
54,191666749,8491a54d-5aba-11e8-911c-28924ad12c5c,-3.356,-64.723,2016-01-07 17:37:00,Brasil,AMAZONAS,TEFÉ,Amazônia,2016,1,7
57,192288334,86ca5aac-5aba-11e8-911c-28924ad12c5c,2.984,-61.122,2016-01-14 17:45:00,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,2016,1,14
59,192110737,67e25adb-5abb-11e8-911c-28924ad12c5c,-16.293,-39.699,2016-01-12 16:13:00,Brasil,BAHIA,EUNÁPOLIS,Mata Atlântica,2016,1,12
63,195546287,86edaf98-5aba-11e8-911c-28924ad12c5c,-5.543,-48.435,2016-02-18 16:35:00,Brasil,PARÁ,SÃO JOÃO DO ARAGUAIA,Amazônia,2016,2,18
64,195546183,4bf2a619-5abb-11e8-911c-28924ad12c5c,-18.101,-41.822,2016-02-18 16:31:00,Brasil,MINAS GERAIS,ITAMBACURI,Mata Atlântica,2016,2,18
66,195546187,4bf2a61d-5abb-11e8-911c-28924ad12c5c,-17.56,-51.196,2016-02-18 16:32:00,Brasil,GOIÁS,RIO VERDE,Cerrado,2016,2,18
67,192740034,4ba3bd77-5abb-11e8-911c-28924ad12c5c,-30.111,-51.116,2016-01-20 16:59:00,Brasil,RIO GRANDE DO SUL,PORTO ALEGRE,Pampa,2016,1,20
68,192740035,4ba3bd78-5abb-11e8-911c-28924ad12c5c,-28.591,-49.161,2016-01-20 16:59:00,Brasil,SANTA CATARINA,TREZE DE MAIO,Mata Atlântica,2016,1,20
73,195549794,84943708-5aba-11e8-911c-28924ad12c5c,0.847,-60.489,2016-02-18 18:15:00,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,2016,2,18
75,195549802,8494370a-5aba-11e8-911c-28924ad12c5c,-0.597,-65.103,2016-02-18 18:15:00,Brasil,AMAZONAS,SANTA ISABEL DO RIO NEGRO,Amazônia,2016,2,18
79,195546292,86caee5f-5aba-11e8-911c-28924ad12c5c,-5.622,-46.166,2016-02-18 16:35:00,Brasil,MARANHÃO,GRAJAÚ,Cerrado,2016,2,18
88,195549758,849436ff-5aba-11e8-911c-28924ad12c5c,-13.011,-61.184,2016-02-18 18:11:00,Brasil,RONDÔNIA,CORUMBIARA,Amazônia,2016,2,18
90,195549763,84943701-5aba-11e8-911c-28924ad12c5c,-11.752,-56.974,2016-02-18 18:11:00,Brasil,MATO GROSSO,PORTO DOS GAÚCHOS,Amazônia,2016,2,18
98,195546267,849436f8-5aba-11e8-911c-28924ad12c5c,-6.539,-48.505,2016-02-18 16:35:00,Brasil,TOCANTINS,XAMBIOÁ,Amazônia,2016,2,18
99,192918542,595345b1-5abb-11e8-911c-28924ad12c5c,-20.18,-49.818,2016-01-22 16:49:00,Brasil,SÃO PAULO,CARDOSO,Cerrado,2016,1,22
100,192920334,86ca5c71-5aba-11e8-911c-28924ad12c5c,-3.391,-52.187,2016-01-22 16:54:00,Brasil,PARÁ,ALTAMIRA,Amazônia,2016,1,22
106,192920387,86ca5c78-5aba-11e8-911c-28924ad12c5c,1.054,-59.594,2016-01-22 16:55:00,Brasil,RORAIMA,CAROEBE,Amazônia,2016,1,22
123,193046247,84922ceb-5aba-11e8-911c-28924ad12c5c,1.094,-60.729,2016-01-23 17:38:00,Brasil,RORAIMA,CARACARAÍ,Amazônia,2016,1,23
141,193386722,8492b1e1-5aba-11e8-911c-28924ad12c5c,0.77,-60.337,2016-01-26 18:09:00,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,2016,1,26
142,193386723,8492b1e2-5aba-11e8-911c-28924ad12c5c,0.472,-67.355,2016-01-26 18:09:00,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,2016,1,26
146,193165311,84922de0-5aba-11e8-911c-28924ad12c5c,-1.269,-52.082,2016-01-24 16:42:00,Brasil,PARÁ,ALMEIRIM,Amazônia,2016,1,24
171,193479466,86caec17-5aba-11e8-911c-28924ad12c5c,4.922,-60.258,2016-01-27 17:15:00,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,2016,1,27
172,193479350,86edaf20-5aba-11e8-911c-28924ad12c5c,0.097,-63.412,2016-01-27 17:14:00,Brasil,AMAZONAS,BARCELOS,Amazônia,2016,1,27
187,194396093,4bd8dd81-5abb-11e8-911c-28924ad12c5c,-20.314,-48.43,2016-02-05 17:01:00,Brasil,SÃO PAULO,GUAÍRA,Cerrado,2016,2,5
188,194396094,4bd8dd82-5abb-11e8-911c-28924ad12c5c,-18.897,-53.508,2016-02-05 17:02:00,Brasil,MATO GROSSO DO SUL,FIGUEIRÃO,Cerrado,2016,2,5
189,193279132,86caebfe-5aba-11e8-911c-28924ad12c5c,-1.027,-61.901,2016-01-25 17:25:00,Brasil,RORAIMA,CARACARAÍ,Amazônia,2016,1,25
190,193279133,86caebff-5aba-11e8-911c-28924ad12c5c,-2.905,-52.211,2016-01-25 17:25:00,Brasil,PARÁ,VITÓRIA DO XINGU,Amazônia,2016,1,25
191,193278821,8492b042-5aba-11e8-911c-28924ad12c5c,-11.546,-54.982,2016-01-25 17:22:00,Brasil,MATO GROSSO,CLÁUDIA,Amazônia,2016,1,25
200,195546239,4bf2a62d-5abb-11e8-911c-28924ad12c5c,-8.761,-44.037,2016-02-18 16:34:00,Brasil,PIAUÍ,CRISTINO CASTRO,Cerrado,2016,2,18
202,195546242,4bf2a62f-5abb-11e8-911c-28924ad12c5c,-9.514,-43.38,2016-02-18 16:34:00,Brasil,BAHIA,CAMPO ALEGRE DE LOURDES,Caatinga,2016,2,18
208,195982522,5b06fbe4-5abb-11e8-911c-28924ad12c5c,-16.87,-39.205,2016-02-25 16:38:00,Brasil,BAHIA,PORTO SEGURO,Mata Atlântica,2016,2,25
209,195982523,5b06fbe5-5abb-11e8-911c-28924ad12c5c,-16.73,-42.198,2016-02-25 16:38:00,Brasil,MINAS GERAIS,CORONEL MURTA,Cerrado,2016,2,25
216,193811866,86caec4e-5aba-11e8-911c-28924ad12c5c,2.413,-61.626,2016-01-30 17:45:00,Brasil,RORAIMA,IRACEMA,Amazônia,2016,1,30
218,195982596,595bf846-5abb-11e8-911c-28924ad12c5c,-9.115,-44.493,2016-02-25 16:40:00,Brasil,PIAUÍ,BOM JESUS,Cerrado,2016,2,25
224,193811571,8492b363-5aba-11e8-911c-28924ad12c5c,-0.607,-62.992,2016-01-30 17:44:00,Brasil,AMAZONAS,BARCELOS,Amazônia,2016,1,30
226,195982558,4bfb2c8b-5abb-11e8-911c-28924ad12c5c,-15.385,-51.588,2016-02-25 16:39:00,Brasil,GOIÁS,JUSSARA,Cerrado,2016,2,25
227,195982560,4bfb2c8c-5abb-11e8-911c-28924ad12c5c,-10.078,-36.817,2016-02-25 16:39:00,Brasil,ALAGOAS,OLHO D'ÁGUA GRANDE,Caatinga,2016,2,25
233,195982541,4bfb2c84-5abb-11e8-911c-28924ad12c5c,-10.784,-37.193,2016-02-25 16:39:00,Brasil,SERGIPE,LARANJEIRAS,Mata Atlântica,2016,2,25
239,194581487,8493a520-5aba-11e8-911c-28924ad12c5c,-12.481,-52.344,2016-02-07 16:51:00,Brasil,MATO GROSSO,QUERÊNCIA,Amazônia,2016,2,7
241,194581512,8493a522-5aba-11e8-911c-28924ad12c5c,-7.58,-47.395,2016-02-07 16:52:00,Brasil,MARANHÃO,CAROLINA,Cerrado,2016,2,7
242,194581514,8493a523-5aba-11e8-911c-28924ad12c5c,-8.952,-54.655,2016-02-07 16:52:00,Brasil,PARÁ,ALTAMIRA,Amazônia,2016,2,7
244,194581516,8493a525-5aba-11e8-911c-28924ad12c5c,-8.101,-47.437,2016-02-07 16:52:00,Brasil,TOCANTINS,GOIATINS,Cerrado,2016,2,7
252,195982622,849437db-5aba-11e8-911c-28924ad12c5c,-6.35,-44.592,2016-02-25 16:41:00,Brasil,MARANHÃO,MIRADOR,Cerrado,2016,2,25
254,195982624,849437dd-5aba-11e8-911c-28924ad12c5c,-4.227,-48.396,2016-02-25 16:41:00,Brasil,PARÁ,RONDON DO PARÁ,Amazônia,2016,2,25
260,195982620,849437d9-5aba-11e8-911c-28924ad12c5c,-5.713,-48.073,2016-02-25 16:41:00,Brasil,TOCANTINS,ARAGUATINS,Cerrado,2016,2,25
262,194664484,4bde40c6-5abb-11e8-911c-28924ad12c5c,-7.266,-35.482,2016-02-08 15:57:00,Brasil,PARAÍBA,MOGEIRO,Caatinga,2016,2,8
263,194664477,4bde40c3-5abb-11e8-911c-28924ad12c5c,-11.761,-44.022,2016-02-08 15:56:00,Brasil,BAHIA,WANDERLEY,Cerrado,2016,2,8
265,194664483,4bde40c5-5abb-11e8-911c-28924ad12c5c,-7.862,-35.019,2016-02-08 15:57:00,Brasil,PERNAMBUCO,IGARASSU,Mata Atlântica,2016,2,8
266,195982573,849437c5-5aba-11e8-911c-28924ad12c5c,-12.265,-52.437,2016-02-25 16:39:00,Brasil,MATO GROSSO,QUERÊNCIA,Amazônia,2016,2,25
276,194977983,59593742-5abb-11e8-911c-28924ad12c5c,-20.948,-48.494,2016-02-11 16:24:00,Brasil,SÃO PAULO,BEBEDOURO,Cerrado,2016,2,11
277,194977984,59593743-5abb-11e8-911c-28924ad12c5c,-20.758,-44.074,2016-02-11 16:24:00,Brasil,MINAS GERAIS,ENTRE RIOS DE MINAS,Mata Atlântica,2016,2,11
278,194977985,59593744-5abb-11e8-911c-28924ad12c5c,-19.636,-39.972,2016-02-11 16:24:00,Brasil,ESPÍRITO SANTO,LINHARES,Mata Atlântica,2016,2,11
283,194978177,8493a6fb-5aba-11e8-911c-28924ad12c5c,-10.512,-48.268,2016-02-11 16:27:00,Brasil,TOCANTINS,MONTE DO CARMO,Cerrado,2016,2,11
284,194978236,8493a718-5aba-11e8-911c-28924ad12c5c,-5.582,-45.371,2016-02-11 16:28:00,Brasil,MARANHÃO,BARRA DO CORDA,Cerrado,2016,2,11
286,194978260,4be4b78b-5abb-11e8-911c-28924ad12c5c,-6.664,-38.765,2016-02-11 16:28:00,Brasil,CEARÁ,UMARI,Caatinga,2016,2,11
289,194978270,4be4b78e-5abb-11e8-911c-28924ad12c5c,-8.576,-45.579,2016-02-11 16:28:00,Brasil,PIAUÍ,SANTA FILOMENA,Cerrado,2016,2,11
293,194983714,8493a763-5aba-11e8-911c-28924ad12c5c,-12.88,-56.862,2016-02-11 18:05:00,Brasil,MATO GROSSO,NOVA MARINGÁ,Amazônia,2016,2,11
295,194978347,86caed51-5aba-11e8-911c-28924ad12c5c,-1.716,-47.21,2016-02-11 16:30:00,Brasil,PARÁ,CAPITÃO POÇO,Amazônia,2016,2,11
299,194869413,8493a6cb-5aba-11e8-911c-28924ad12c5c,-13.009,-58.823,2016-02-10 17:22:00,Brasil,MATO GROSSO,SAPEZAL,Cerrado,2016,2,10
300,194869414,8493a6cc-5aba-11e8-911c-28924ad12c5c,-11.014,-46.561,2016-02-10 17:22:00,Brasil,TOCANTINS,MATEIROS,Cerrado,2016,2,10
301,194869415,8493a6cd-5aba-11e8-911c-28924ad12c5c,-9.433,-64.554,2016-02-10 17:23:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,2016,2,10
304,194869418,8493a6d0-5aba-11e8-911c-28924ad12c5c,-9.526,-54.658,2016-02-10 17:23:00,Brasil,PARÁ,NOVO PROGRESSO,Amazônia,2016,2,10
310,194869547,86caed33-5aba-11e8-911c-28924ad12c5c,-2.459,-57.542,2016-02-10 17:25:00,Brasil,AMAZONAS,URUCURITUBA,Amazônia,2016,2,10
337,195078130,86caed67-5aba-11e8-911c-28924ad12c5c,-10.763,-51.941,2016-02-12 17:10:00,Brasil,MATO GROSSO,PORTO ALEGRE DO NORTE,Amazônia,2016,2,12
342,195852340,84943792-5aba-11e8-911c-28924ad12c5c,-6.068,-47.288,2016-02-23 16:53:00,Brasil,MARANHÃO,RIBAMAR FIQUENE,Cerrado,2016,2,23
344,195852344,84943794-5aba-11e8-911c-28924ad12c5c,-7.403,-48.698,2016-02-23 16:53:00,Brasil,TOCANTINS,ARAGUAÍNA,Amazônia,2016,2,23
353,195852327,84943788-5aba-11e8-911c-28924ad12c5c,-6.283,-52.433,2016-02-23 16:53:00,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,2016,2,23
356,195852250,86caee83-5aba-11e8-911c-28924ad12c5c,-12.925,-54.028,2016-02-23 16:52:00,Brasil,MATO GROSSO,PARANATINGA,Amazônia,2016,2,23
385,195735267,84943737-5aba-11e8-911c-28924ad12c5c,-11.753,-55.005,2016-02-21 17:04:00,Brasil,MATO GROSSO,SANTA CARMEM,Amazônia,2016,2,21
394,195673042,8494370b-5aba-11e8-911c-28924ad12c5c,-10.346,-50.699,2016-02-20 16:21:00,Brasil,MATO GROSSO,SANTA TEREZINHA,Cerrado,2016,2,20
395,195673050,8494370c-5aba-11e8-911c-28924ad12c5c,-11.25,-46.997,2016-02-20 16:21:00,Brasil,TOCANTINS,ALMAS,Cerrado,2016,2,20
396,195673053,8494370d-5aba-11e8-911c-28924ad12c5c,-5.641,-45.217,2016-02-20 16:22:00,Brasil,MARANHÃO,BARRA DO CORDA,Cerrado,2016,2,20
397,195673054,8494370e-5aba-11e8-911c-28924ad12c5c,-9.43,-50.404,2016-02-20 16:22:00,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,2016,2,20
398,195470639,86caee57-5aba-11e8-911c-28924ad12c5c,-3.454,-59.103,2016-02-17 17:31:00,Brasil,AMAZONAS,AUTAZES,Amazônia,2016,2,17
400,195470604,86caee4e-5aba-11e8-911c-28924ad12c5c,-5.864,-57.493,2016-02-17 17:30:00,Brasil,PARÁ,JACAREACANGA,Amazônia,2016,2,17
409,195470672,84943678-5aba-11e8-911c-28924ad12c5c,1.058,-59.862,2016-02-17 17:32:00,Brasil,RORAIMA,SÃO JOÃO DA BALIZA,Amazônia,2016,2,17
413,195464754,595abef1-5abb-11e8-911c-28924ad12c5c,-10.485,-38.485,2016-02-17 15:50:00,Brasil,BAHIA,CÍCERO DANTAS,Caatinga,2016,2,17
414,195464755,595abef2-5abb-11e8-911c-28924ad12c5c,-11.085,-37.875,2016-02-17 15:50:00,Brasil,SERGIPE,TOBIAS BARRETO,Caatinga,2016,2,17
415,195470153,595abef3-5abb-11e8-911c-28924ad12c5c,-26.243,-51.909,2016-02-17 17:24:00,Brasil,PARANÁ,CORONEL DOMINGOS SOARES,Mata Atlântica,2016,2,17
416,195470154,595abef4-5abb-11e8-911c-28924ad12c5c,-26.729,-53.52,2016-02-17 17:24:00,Brasil,SANTA CATARINA,SÃO MIGUEL DO OESTE,Mata Atlântica,2016,2,17
418,195470234,595abf1c-5abb-11e8-911c-28924ad12c5c,-23.213,-54.315,2016-02-17 17:25:00,Brasil,MATO GROSSO DO SUL,ITAQUIRAÍ,Mata Atlântica,2016,2,17
421,195470267,4bf1733c-5abb-11e8-911c-28924ad12c5c,-19.102,-50.476,2016-02-17 17:26:00,Brasil,MINAS GERAIS,SANTA VITÓRIA,Mata Atlântica,2016,2,17
422,195470269,4bf1733e-5abb-11e8-911c-28924ad12c5c,-19.023,-51.107,2016-02-17 17:26:00,Brasil,GOIÁS,ITARUMÃ,Cerrado,2016,2,17
428,192201509,86db133a-5aba-11e8-911c-28924ad12c5c,-1.232,-52.155,2016-01-13 17:00:00,Brasil,PARÁ,ALMEIRIM,Amazônia,2016,1,13
429,192201539,4b95ac4d-5abb-11e8-911c-28924ad12c5c,4.432,-61.233,2016-01-13 17:02:00,Brasil,RORAIMA,PACARAIMA,Amazônia,2016,1,13
433,192201405,59511fca-5abb-11e8-911c-28924ad12c5c,-7.697,-41.271,2016-01-13 16:58:00,Brasil,PIAUÍ,PATOS DO PIAUÍ,Caatinga,2016,1,13
434,192027949,8491a6c3-5aba-11e8-911c-28924ad12c5c,0.905,-59.821,2016-01-11 17:14:00,Brasil,RORAIMA,SÃO JOÃO DA BALIZA,Amazônia,2016,1,11
441,192027843,8491a682-5aba-11e8-911c-28924ad12c5c,-1.35,-53.791,2016-01-11 17:13:00,Brasil,PARÁ,PRAINHA,Amazônia,2016,1,11
445,192027847,8491a686-5aba-11e8-911c-28924ad12c5c,-1.503,-60.28,2016-01-11 17:13:00,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,2016,1,11
452,192027784,8491a648-5aba-11e8-911c-28924ad12c5c,-2.837,-45.548,2016-01-11 17:12:00,Brasil,MARANHÃO,SANTA HELENA,Amazônia,2016,1,11
453,192456384,86db1366-5aba-11e8-911c-28924ad12c5c,-4.268,-54.75,2016-01-16 17:30:00,Brasil,PARÁ,PLACAS,Amazônia,2016,1,16
456,192456410,86db1369-5aba-11e8-911c-28924ad12c5c,-3.187,-58.16,2016-01-16 17:31:00,Brasil,AMAZONAS,URUCURITUBA,Amazônia,2016,1,16
464,192451301,4b9bbcde-5abb-11e8-911c-28924ad12c5c,-3.638,-40.24,2016-01-16 15:52:00,Brasil,CEARÁ,SOBRAL,Caatinga,2016,1,16
465,200078324,4c479f54-5abb-11e8-911c-28924ad12c5c,-19.742,-45.265,2016-04-25 17:02:00,Brasil,MINAS GERAIS,BOM DESPACHO,Cerrado,2016,4,25
466,200078321,4c479f51-5abb-11e8-911c-28924ad12c5c,-21.215,-50.844,2016-04-25 17:02:00,Brasil,SÃO PAULO,VALPARAÍSO,Mata Atlântica,2016,4,25
467,200078322,4c479f52-5abb-11e8-911c-28924ad12c5c,-18.847,-39.823,2016-04-25 17:02:00,Brasil,ESPÍRITO SANTO,SÃO MATEUS,Mata Atlântica,2016,4,25
478,200078474,86cb814d-5aba-11e8-911c-28924ad12c5c,-12.359,-56.908,2016-04-25 17:05:00,Brasil,MATO GROSSO,TAPURAH,Amazônia,2016,4,25
480,200078477,86cb814f-5aba-11e8-911c-28924ad12c5c,-10.874,-49.636,2016-04-25 17:05:00,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,2016,4,25
482,200078479,86cb8151-5aba-11e8-911c-28924ad12c5c,-8.975,-50.372,2016-04-25 17:05:00,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,2016,4,25
512,200149147,5b0818e0-5abb-11e8-911c-28924ad12c5c,-19.24,-39.793,2016-04-26 16:07:00,Brasil,ESPÍRITO SANTO,LINHARES,Mata Atlântica,2016,4,26
514,200153389,86cb8182-5aba-11e8-911c-28924ad12c5c,3.724,-61.107,2016-04-26 17:52:00,Brasil,RORAIMA,AMAJARI,Amazônia,2016,4,26
515,200149162,4c4a90c2-5abb-11e8-911c-28924ad12c5c,-11.984,-40.183,2016-04-26 16:09:00,Brasil,BAHIA,BAIXA GRANDE,Caatinga,2016,4,26
517,200149169,4c4a90c4-5abb-11e8-911c-28924ad12c5c,-7.651,-45.34,2016-04-26 16:10:00,Brasil,PIAUÍ,RIBEIRO GONÇALVES,Cerrado,2016,4,26
518,200153155,86cb816e-5aba-11e8-911c-28924ad12c5c,-12.696,-50.789,2016-04-26 17:47:00,Brasil,MATO GROSSO,NOVO SANTO ANTÔNIO,Cerrado,2016,4,26
522,200416185,8499b324-5aba-11e8-911c-28924ad12c5c,-11.995,-54.818,2016-04-30 17:23:00,Brasil,MATO GROSSO,SANTA CARMEM,Amazônia,2016,4,30
569,200416159,4c54698b-5abb-11e8-911c-28924ad12c5c,-16.362,-49.891,2016-04-30 17:22:00,Brasil,GOIÁS,ANICUNS,Cerrado,2016,4,30
570,200416027,596869b3-5abb-11e8-911c-28924ad12c5c,-30.342,-51.976,2016-04-30 17:18:00,Brasil,RIO GRANDE DO SUL,SÃO JERÔNIMO,Pampa,2016,4,30
574,200416033,596869b9-5abb-11e8-911c-28924ad12c5c,-25.932,-50.239,2016-04-30 17:19:00,Brasil,PARANÁ,SÃO MATEUS DO SUL,Mata Atlântica,2016,4,30
575,200416072,596869bb-5abb-11e8-911c-28924ad12c5c,-22.325,-54.914,2016-04-30 17:20:00,Brasil,MATO GROSSO DO SUL,DOURADOS,Cerrado,2016,4,30
576,200416098,4c54695f-5abb-11e8-911c-28924ad12c5c,-22.314,-52.514,2016-04-30 17:20:00,Brasil,SÃO PAULO,TEODORO SAMPAIO,Mata Atlântica,2016,4,30
581,200416114,4c546969-5abb-11e8-911c-28924ad12c5c,-18.869,-48.891,2016-04-30 17:21:00,Brasil,MINAS GERAIS,MONTE ALEGRE DE MINAS,Cerrado,2016,4,30
591,200416047,4c54694c-5abb-11e8-911c-28924ad12c5c,-26.911,-52.196,2016-04-30 17:19:00,Brasil,SANTA CATARINA,FAXINAL DOS GUEDES,Mata Atlântica,2016,4,30
599,200475027,4c54f4b9-5abb-11e8-911c-28924ad12c5c,-18.358,-50.413,2016-05-01 16:26:00,Brasil,GOIÁS,QUIRINÓPOLIS,Mata Atlântica,2016,5,1
600,200475043,4c54f4c7-5abb-11e8-911c-28924ad12c5c,-11.07,-38.237,2016-05-01 16:27:00,Brasil,BAHIA,ITAPICURU,Caatinga,2016,5,1
605,200475026,4c54f4b8-5abb-11e8-911c-28924ad12c5c,-16.977,-40.961,2016-05-01 16:26:00,Brasil,MINAS GERAIS,ÁGUAS FORMOSAS,Mata Atlântica,2016,5,1
606,200478349,849a41e8-5aba-11e8-911c-28924ad12c5c,-16.23,-58.638,2016-05-01 18:05:00,Brasil,MATO GROSSO,CÁCERES,Pantanal,2016,5,1
613,200475060,849a41df-5aba-11e8-911c-28924ad12c5c,-10.356,-46.897,2016-05-01 16:28:00,Brasil,TOCANTINS,MATEIROS,Cerrado,2016,5,1
614,200475061,849a41e0-5aba-11e8-911c-28924ad12c5c,-8.887,-46.673,2016-05-01 16:28:00,Brasil,MARANHÃO,BALSAS,Cerrado,2016,5,1
616,200475080,849a41e2-5aba-11e8-911c-28924ad12c5c,-3.148,-46.95,2016-05-01 16:30:00,Brasil,PARÁ,PARAGOMINAS,Amazônia,2016,5,1
619,200478805,849a41fb-5aba-11e8-911c-28924ad12c5c,-8.168,-70.357,2016-05-01 18:07:00,Brasil,ACRE,FEIJÓ,Amazônia,2016,5,1
620,197622701,8494cdad-5aba-11e8-911c-28924ad12c5c,-11.918,-54.917,2016-03-22 17:17:00,Brasil,MATO GROSSO,SANTA CARMEM,Amazônia,2016,3,22
626,197622707,8494cdb3-5aba-11e8-911c-28924ad12c5c,-8.321,-48.324,2016-03-22 17:17:00,Brasil,TOCANTINS,BRASILÂNDIA DO TOCANTINS,Cerrado,2016,3,22
630,200149171,8499b2d3-5aba-11e8-911c-28924ad12c5c,-7.819,-47.061,2016-04-26 16:10:00,Brasil,MARANHÃO,CAROLINA,Cerrado,2016,4,26
633,198366645,86cb7fd9-5aba-11e8-911c-28924ad12c5c,-8.875,-46.07,2016-04-01 16:16:00,Brasil,MARANHÃO,ALTO PARNAÍBA,Cerrado,2016,4,1
636,198369586,86cb7fdc-5aba-11e8-911c-28924ad12c5c,-11.822,-56.161,2016-04-01 17:54:00,Brasil,MATO GROSSO,PORTO DOS GAÚCHOS,Amazônia,2016,4,1
639,198486481,5962f584-5abb-11e8-911c-28924ad12c5c,-17.359,-50.48,2016-04-03 17:40:00,Brasil,GOIÁS,ACREÚNA,Cerrado,2016,4,3
644,200416198,8499b330-5aba-11e8-911c-28924ad12c5c,-9.626,-50.588,2016-04-30 17:23:00,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,2016,4,30
651,200589177,849a426e-5aba-11e8-911c-28924ad12c5c,-13.25,-53.426,2016-05-03 17:53:00,Brasil,MATO GROSSO,GAÚCHA DO NORTE,Amazônia,2016,5,3
657,200585629,5b0895bd-5abb-11e8-911c-28924ad12c5c,-15.515,-46.926,2016-05-03 16:14:00,Brasil,MINAS GERAIS,BURITIS,Cerrado,2016,5,3
658,200348287,86cb81cc-5aba-11e8-911c-28924ad12c5c,-11.665,-54.434,2016-04-29 16:40:00,Brasil,MATO GROSSO,UNIÃO DO SUL,Amazônia,2016,4,29
662,200348299,86cb81d0-5aba-11e8-911c-28924ad12c5c,-10.154,-46.474,2016-04-29 16:40:00,Brasil,TOCANTINS,SÃO FÉLIX DO TOCANTINS,Cerrado,2016,4,29
663,200348321,4c4e6881-5abb-11e8-911c-28924ad12c5c,-11.89,-40.525,2016-04-29 16:40:00,Brasil,BAHIA,MUNDO NOVO,Caatinga,2016,4,29
665,200348249,5967edd0-5abb-11e8-911c-28924ad12c5c,-18.72,-46.967,2016-04-29 16:38:00,Brasil,MINAS GERAIS,COROMANDEL,Cerrado,2016,4,29
