,id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma,ano,mes,dia
1545,1548725216,fbb27d2e-7954-3160-9acb-6cfc65b9ea8f,-6.8234,-43.47236,2021-08-01 16:39:00,Brasil,MARANHÃO,SÃO JOÃO DOS PATOS,Cerrado,2021,8,1
1558,1548725195,10698c0c-4bb4-3427-8b35-2cb9cabb21c1,-9.78757,-67.86263,2021-08-01 18:19:00,Brasil,ACRE,BUJARI,Amazônia,2021,8,1
1559,1548725194,cee6ca24-3d1e-3705-96b5-9a8802080328,-9.75639,-66.62849,2021-08-01 18:19:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,2021,8,1
1660,1548723762,a1da514c-d545-359b-8def-112fc48cd5f2,-6.489,-55.60543,2021-08-01 16:41:00,Brasil,PARÁ,NOVO PROGRESSO,Amazônia,2021,8,1
2208,1548715837,ce8c2207-17e6-3d66-a16e-8588cb51e896,-22.75302,-44.72212,2021-08-01 16:37:00,Brasil,SÃO PAULO,AREIAS,Mata Atlântica,2021,8,1
2219,1548715776,bbe91307-4316-35f1-97e9-55d4f4230533,-17.6606,-51.39392,2021-08-01 16:37:00,Brasil,GOIÁS,RIO VERDE,Cerrado,2021,8,1
2227,1548715758,3083268c-1f09-3d09-9652-20484ce54d5a,-15.53515,-47.65065,2021-08-01 16:39:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2021,8,1
2247,1548715688,faa78d10-45e7-3783-9d1e-63954ace77c4,-25.80811,-49.81213,2021-08-01 16:35:00,Brasil,PARANÁ,LAPA,Mata Atlântica,2021,8,1
2334,1549041821,2d187ade-737d-3a04-94e4-e8ff4196c98f,-9.17826,-65.83702,2021-08-02 17:24:00,Brasil,AMAZONAS,LÁBREA,Amazônia,2021,8,2
2340,1549041815,56d3d425-fba2-3929-92dc-22f806c2a37e,-6.55998,-53.53273,2021-08-02 17:24:00,Brasil,PARÁ,ALTAMIRA,Amazônia,2021,8,2
2341,1549041243,c7a80b4d-7347-3d95-8de9-c7fd0f85e5fe,-28.24957,-50.57605,2021-08-02 17:17:00,Brasil,SANTA CATARINA,CAPÃO ALTO,Mata Atlântica,2021,8,2
2342,1549041085,8c36efe8-7e82-3558-9c68-39a8f1f78485,-21.91045,-44.1414,2021-08-02 17:20:00,Brasil,MINAS GERAIS,BOM JARDIM DE MINAS,Mata Atlântica,2021,8,2
2343,1549041018,ea91a33b-9055-3976-85e0-9a9bbe245c74,-10.32015,-57.66086,2021-08-02 17:22:00,Brasil,MATO GROSSO,JUARA,Amazônia,2021,8,2
2344,1549040681,49bea5d8-1034-3c8d-afa3-ebb8ad479c46,-6.26614,-47.96645,2021-08-02 17:24:00,Brasil,TOCANTINS,ANANÁS,Cerrado,2021,8,2
2349,1549040059,679c8c96-2e55-3e33-b20f-fc53ff90f542,-9.71758,-63.90077,2021-08-02 17:24:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,2021,8,2
2361,1549387931,badcb317-7743-326f-865d-96972a11fcb0,-8.61156,-62.63086,2021-08-03 18:06:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,2021,8,3
2362,1549385378,910d837e-8ee5-343a-9355-7b483c13f9ef,-20.80343,-45.97167,2021-08-03 16:24:00,Brasil,MINAS GERAIS,GUAPÉ,Cerrado,2021,8,3
2363,1549570962,1c552871-d1ba-3ff4-ad31-df00d2076489,-7.17225,-72.73318,2021-08-04 18:49:00,Brasil,AMAZONAS,GUAJARÁ,Amazônia,2021,8,4
2364,1549570041,a58b43c9-c7fd-3f91-8ebb-1b2b062fa06e,-8.74447,-71.02327,2021-08-04 18:49:00,Brasil,ACRE,FEIJÓ,Amazônia,2021,8,4
2377,1549562209,960d1564-33d1-330a-9bef-ac61775a1566,-6.64576,-53.22025,2021-08-04 17:11:00,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,2021,8,4
2378,1549562095,0e128be8-44bb-3e2f-bbb8-3750f82734cf,-10.82886,-53.75334,2021-08-04 17:09:00,Brasil,MATO GROSSO,MARCELÂNDIA,Amazônia,2021,8,4
2379,1556731973,df763e63-3b2b-3154-afa1-7bd7e19cea04,-10.95224,-69.68653,2021-09-03 19:02:00,Brasil,ACRE,ASSIS BRASIL,Amazônia,2021,9,3
2380,1549562357,298c7afd-7b38-3947-8ea2-0e9477a80c75,-28.00262,-50.01074,2021-08-04 17:05:00,Brasil,SANTA CATARINA,PAINEL,Mata Atlântica,2021,8,4
2381,1549562005,35a0e7f4-5ce9-3041-8fa7-9b36e3a74efa,-7.71895,-44.26701,2021-08-04 17:11:00,Brasil,PIAUÍ,URUÇUÍ,Cerrado,2021,8,4
2382,1549561661,dab5c1e1-8c21-37bb-85bf-a6888223589c,-24.92367,-50.9036,2021-08-04 17:07:00,Brasil,PARANÁ,IVAÍ,Mata Atlântica,2021,8,4
2383,1549829860,3068ec23-83ed-3339-a8a8-331038151f24,-7.02466,-59.53573,2021-08-05 17:54:00,Brasil,AMAZONAS,APUÍ,Amazônia,2021,8,5
2384,1549830400,626b0dba-bfbc-3a4e-a6c4-a38a84e98479,-9.02081,-70.73832,2021-08-05 17:54:00,Brasil,ACRE,FEIJÓ,Amazônia,2021,8,5
2387,1549830397,245cbe0f-0402-3b03-94df-67e7dceb94de,-9.00672,-60.56584,2021-08-05 17:54:00,Brasil,MATO GROSSO,COLNIZA,Amazônia,2021,8,5
2418,1549830366,29575d9b-b65b-3f8b-b56a-3ca9181c8782,-9.24795,-62.39695,2021-08-05 17:54:00,Brasil,RONDÔNIA,CUJUBIM,Amazônia,2021,8,5
2520,1549830206,75e51895-28e3-3990-91a9-1b9359d2c3b4,-8.63643,-55.06417,2021-08-05 17:54:00,Brasil,PARÁ,ALTAMIRA,Amazônia,2021,8,5
2980,1549829358,d3db116f-a608-3beb-940f-ecb78ea9e832,-20.48488,-57.46625,2021-08-05 17:49:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2021,8,5
2982,1549829342,a949e250-cd5b-36a7-903d-31386f2a4a33,-30.13543,-54.0489,2021-08-05 17:49:00,Brasil,RIO GRANDE DO SUL,SÃO GABRIEL,Pampa,2021,8,5
2991,1549829333,9011714d-6e7b-323a-aa71-8b192827187a,-16.09445,-52.31409,2021-08-05 17:52:00,Brasil,GOIÁS,ARAGARÇAS,Cerrado,2021,8,5
2999,1549829325,81464e80-bdc1-3705-b1ed-f0ca1283c0cb,-26.02368,-52.98155,2021-08-05 17:49:00,Brasil,PARANÁ,FRANCISCO BELTRÃO,Mata Atlântica,2021,8,5
3000,1549829324,1200267b-c0d3-3340-8dbd-1b95c875684a,-26.75316,-51.06172,2021-08-05 17:49:00,Brasil,SANTA CATARINA,CAÇADOR,Mata Atlântica,2021,8,5
3372,1549826658,a5e13d85-e6e6-3876-95fc-3825c96af5ab,-11.61462,-46.65887,2021-08-05 16:16:00,Brasil,TOCANTINS,DIANÓPOLIS,Cerrado,2021,8,5
3374,1549826656,4f7a8d46-9213-3288-bd8f-457ccdcff4b1,-5.42604,-43.73176,2021-08-05 16:18:00,Brasil,MARANHÃO,PARNARAMA,Cerrado,2021,8,5
3381,1549826649,5ea43108-8c19-3181-a3c8-f72fb33a14c2,-5.16458,-35.63274,2021-08-05 16:18:00,Brasil,RIO GRANDE DO NORTE,TOUROS,Caatinga,2021,8,5
3393,1549826637,1e617375-ce9f-32e3-9323-9f7ff8458e3f,-4.12198,-38.19042,2021-08-05 16:18:00,Brasil,CEARÁ,CASCAVEL,Caatinga,2021,8,5
3396,1549826634,8cbf62e5-8ae5-39ea-b797-6c9e5aa368b5,-3.94484,-42.16907,2021-08-05 16:18:00,Brasil,PIAUÍ,BATALHA,Caatinga,2021,8,5
3398,1549826476,feb2fdf5-0a6a-3348-9132-b1e6296d9bdb,-11.92951,-45.10204,2021-08-05 16:13:00,Brasil,BAHIA,BARREIRAS,Cerrado,2021,8,5
3399,1549826566,6369e99a-411c-3124-9d99-51e8a67416a8,-17.15443,-44.38159,2021-08-05 16:13:00,Brasil,MINAS GERAIS,JEQUITAÍ,Cerrado,2021,8,5
3728,1550204317,ced6a66d-edb1-376b-800b-1bc45ae10b83,-12.32222,-46.37117,2021-08-06 16:56:00,Brasil,TOCANTINS,TAGUATINGA,Cerrado,2021,8,6
3729,1550203840,b1560260-e5eb-3f93-affe-046382194510,-5.37358,-49.15965,2021-08-06 16:58:00,Brasil,PARÁ,MARABÁ,Amazônia,2021,8,6
3731,1550204375,6dc14461-6f39-3937-bf6d-939bcd752291,-6.09148,-59.89029,2021-08-06 16:58:00,Brasil,AMAZONAS,NOVO ARIPUANÃ,Amazônia,2021,8,6
3733,1550204072,b6718c4d-bcde-3858-8841-db282839be8d,-7.13321,-45.55687,2021-08-06 16:58:00,Brasil,MARANHÃO,SÃO RAIMUNDO DAS MANGABEIRAS,Cerrado,2021,8,6
3734,1550204044,ecc00c86-ce20-34d8-b610-19da0086ebb9,-7.67366,-43.42939,2021-08-06 16:58:00,Brasil,PIAUÍ,ITAUEIRA,Cerrado,2021,8,6
3741,1550204194,f512a7a0-c707-3e81-bbaf-0e6ef0fabcbf,-13.93005,-44.6092,2021-08-06 16:56:00,Brasil,BAHIA,CORIBE,Cerrado,2021,8,6
3748,1550214435,ed22fc2b-e789-38d5-b485-025fb72ab99b,1.43305,-50.76837,2021-08-06 17:02:00,Brasil,AMAPÁ,TARTARUGALZINHO,Amazônia,2021,8,6
3764,1550214219,cad5b96a-761a-337a-969f-82ddb5323110,-10.65826,-69.29316,2021-08-06 18:36:00,Brasil,ACRE,BRASILÉIA,Amazônia,2021,8,6
3765,1550214212,b7103300-2e1f-3c65-9de7-e4aa173ac12a,-10.59929,-63.51034,2021-08-06 18:36:00,Brasil,RONDÔNIA,GOVERNADOR JORGE TEIXEIRA,Amazônia,2021,8,6
3937,1550204463,63073f94-dbc5-3a03-9c17-2a881dd22182,-14.48686,-52.14281,2021-08-06 16:56:00,Brasil,MATO GROSSO,NOVA NAZARÉ,Cerrado,2021,8,6
3967,1550204272,6eaf1c1e-80d2-3212-8f10-5c76c553a063,-20.50745,-57.45319,2021-08-06 16:54:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2021,8,6
4017,1550204205,eb469f93-d61b-37c0-af08-80cc4bf678d3,-16.52571,-47.7693,2021-08-06 16:56:00,Brasil,GOIÁS,LUZIÂNIA,Cerrado,2021,8,6
4047,1550204169,f3bd1d2e-f23f-343f-a0fc-9306ef07a973,-22.51468,-47.97824,2021-08-06 16:54:00,Brasil,SÃO PAULO,SÃO PEDRO,Cerrado,2021,8,6
4050,1550204166,f0b1491e-8445-3d83-8601-c8787e72d5a1,-19.94941,-45.78419,2021-08-06 16:54:00,Brasil,MINAS GERAIS,LUZ,Cerrado,2021,8,6
4346,1550203976,a961a182-7fcf-3621-92fe-918092eab4d5,-24.50089,-51.22042,2021-08-06 16:54:00,Brasil,PARANÁ,CÂNDIDO DE ABREU,Mata Atlântica,2021,8,6
4396,1550203866,89e99139-3039-3216-88b4-ebd70759b271,-18.36446,-39.97514,2021-08-06 16:54:00,Brasil,ESPÍRITO SANTO,PINHEIROS,Mata Atlântica,2021,8,6
4657,1550204019,d3df8360-c661-397c-9c25-c4a9e6c10f6f,-26.86577,-51.11687,2021-08-06 16:54:00,Brasil,SANTA CATARINA,RIO DAS ANTAS,Mata Atlântica,2021,8,6
4714,1550508998,fee3c971-746b-3837-84e2-6e0aba498557,-9.49472,-64.79005,2021-08-07 17:41:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,2021,8,7
4715,1550508953,e2b35d5f-ccd7-3151-958e-473340a617ee,-6.58964,-62.07419,2021-08-07 17:41:00,Brasil,AMAZONAS,HUMAITÁ,Amazônia,2021,8,7
4718,1550510151,a8e705ea-ca2f-3073-813d-8aae5f5f5d7a,-8.30374,-54.73128,2021-08-07 17:41:00,Brasil,PARÁ,ALTAMIRA,Amazônia,2021,8,7
4725,1550510075,3460c0e5-0433-3775-909b-6c899e6f718d,-27.72745,-53.45601,2021-08-07 17:37:00,Brasil,RIO GRANDE DO SUL,DOIS IRMÃOS DAS MISSÕES,Mata Atlântica,2021,8,7
4735,1550510048,34ece6dd-e381-3264-a63d-5a82b63ba841,-27.06967,-53.40127,2021-08-07 17:37:00,Brasil,SANTA CATARINA,MONDAÍ,Mata Atlântica,2021,8,7
4742,1550509991,a8409b9c-bb8e-3753-8cd4-cc3c384a0b5e,-10.11667,-51.57785,2021-08-07 17:41:00,Brasil,MATO GROSSO,VILA RICA,Amazônia,2021,8,7
4756,1550510286,a2aa2dfb-5271-34a6-9aa2-cfa1484a7079,-10.63826,-50.46972,2021-08-07 17:41:00,Brasil,TOCANTINS,PIUM,Cerrado,2021,8,7
4759,1550510282,8f999ae8-1b44-3a5d-8d7d-fcee665c1b1e,-20.76447,-51.58039,2021-08-07 17:39:00,Brasil,SÃO PAULO,CASTILHO,Mata Atlântica,2021,8,7
4767,1550510271,6348c128-1e83-3b7c-b606-c086b75c6ce0,-23.7435,-53.31417,2021-08-07 17:37:00,Brasil,PARANÁ,UMUARAMA,Mata Atlântica,2021,8,7
4800,1550509462,e3063779-e255-34a3-87c5-222dcbb01043,-20.76297,-57.90352,2021-08-07 17:39:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2021,8,7
4829,1550508995,5be65632-5b5d-384a-9c25-7f1d1dfc44e3,-8.36271,-70.86497,2021-08-07 17:41:00,Brasil,ACRE,TARAUACÁ,Amazônia,2021,8,7
4954,1550509720,d366e297-9708-37a8-a3ed-557d3976e8b6,-18.31068,-49.09754,2021-08-07 17:39:00,Brasil,GOIÁS,ITUMBIARA,Mata Atlântica,2021,8,7
4955,1550509718,50c392c4-4571-38a5-b6a0-4f030c0d12a0,-19.66076,-48.25064,2021-08-07 17:39:00,Brasil,MINAS GERAIS,VERÍSSIMO,Cerrado,2021,8,7
6088,1550501687,01a8fcb0-2815-3d65-bf35-43f2284b3d01,-7.63998,-43.3139,2021-08-07 16:03:00,Brasil,PIAUÍ,ITAUEIRA,Caatinga,2021,8,7
6093,1550501682,c5be6e91-a472-37b2-9039-74b572eb7872,-5.21243,-47.07772,2021-08-07 16:03:00,Brasil,MARANHÃO,JOÃO LISBOA,Amazônia,2021,8,7
6116,1550501659,6a5a6aa2-4bf4-352d-9503-03ff558bb1b3,-9.76361,-43.43589,2021-08-07 16:01:00,Brasil,BAHIA,PILÃO ARCADO,Cerrado,2021,8,7
6127,1550501646,c80dcb5d-58db-3a88-98ef-395d1899d352,-6.40497,-37.75141,2021-08-07 16:03:00,Brasil,PARAÍBA,CATOLÉ DO ROCHA,Caatinga,2021,8,7
6129,1550501643,e6ed8a85-f783-3596-94e4-53edb6cdb536,-5.81206,-40.51952,2021-08-07 16:03:00,Brasil,CEARÁ,INDEPENDÊNCIA,Caatinga,2021,8,7
6278,1550940610,78c0137f-484d-3df6-952f-debd6c9b3c24,-20.29326,-58.06125,2021-08-08 18:21:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2021,8,8
6279,1550892456,597a49bb-857a-318e-b5e0-b0aafe668431,-1.86057,-48.46312,2021-08-08 16:50:00,Brasil,PARÁ,ACARÁ,Amazônia,2021,8,8
6280,1550892449,d9aa510b-335b-3950-bdbe-b19bb10e55ac,-10.61326,-53.99033,2021-08-08 16:48:00,Brasil,MATO GROSSO,MARCELÂNDIA,Amazônia,2021,8,8
6281,1550892450,904a38fb-ddc7-36f2-b22e-0cb6b82c54aa,-10.31317,-50.04698,2021-08-08 16:48:00,Brasil,TOCANTINS,PIUM,Cerrado,2021,8,8
6286,1550892353,784e0883-3d17-30bc-a62b-766d6e56ccb3,-6.5402,-43.1228,2021-08-08 16:48:00,Brasil,MARANHÃO,BARÃO DE GRAJAÚ,Cerrado,2021,8,8
6287,1550941199,5c6c334c-dc6d-385b-a4da-35034dbd846f,-7.02901,-71.66733,2021-08-08 18:24:00,Brasil,AMAZONAS,IPIXUNA,Amazônia,2021,8,8
6290,1550940944,70ec8917-4161-36f4-8805-cb2bbed6240a,-11.18648,-65.05449,2021-08-08 18:24:00,Brasil,RONDÔNIA,GUAJARÁ-MIRIM,Amazônia,2021,8,8
6292,1550941335,7a084df2-e097-3a01-b2bf-cfd26d6ac536,-8.65857,-70.59229,2021-08-08 18:24:00,Brasil,ACRE,FEIJÓ,Amazônia,2021,8,8
6659,1550892638,7c136408-2eae-3da4-b0a1-8e6989b1aa33,-25.89348,-50.88272,2021-08-08 16:41:00,Brasil,PARANÁ,MALLET,Mata Atlântica,2021,8,8
6665,1550892632,be9d669f-6c93-312f-a317-b46f86cdcc5e,-28.03808,-50.51407,2021-08-08 16:41:00,Brasil,SANTA CATARINA,CAPÃO ALTO,Mata Atlântica,2021,8,8
6667,1550892630,8e30a91b-62b8-3f45-ba2b-82808e129358,-28.87968,-50.51174,2021-08-08 16:41:00,Brasil,RIO GRANDE DO SUL,JAQUIRANA,Mata Atlântica,2021,8,8
6679,1550892618,502c6ab7-e14f-3f53-8c65-214d7c510d2b,-18.88401,-47.9699,2021-08-08 16:43:00,Brasil,MINAS GERAIS,INDIANÓPOLIS,Mata Atlântica,2021,8,8
6687,1550892610,0e6a644d-aed1-3397-a1e8-78a0872e24b5,-21.43869,-51.69985,2021-08-08 16:43:00,Brasil,SÃO PAULO,OURO VERDE,Mata Atlântica,2021,8,8
6754,1550892307,72b4d77d-665e-39f3-a471-97449be77616,-8.85183,-44.21442,2021-08-08 16:48:00,Brasil,PIAUÍ,CRISTINO CASTRO,Cerrado,2021,8,8
6758,1550892303,075be9dc-32cd-3ed3-8107-03cd7c67a16a,-16.77205,-50.62725,2021-08-08 16:43:00,Brasil,GOIÁS,CACHOEIRA DE GOIÁS,Cerrado,2021,8,8
6826,1550891866,e1d0e305-f1cf-35fd-8c25-3966a0079188,-11.48409,-43.29552,2021-08-08 16:45:00,Brasil,BAHIA,BARRA,Cerrado,2021,8,8
6840,1550892916,58a650f8-1bff-39f8-b2d4-8e75b1dfb174,-7.36977,-40.23011,2021-08-08 16:48:00,Brasil,PERNAMBUCO,IPUBI,Caatinga,2021,8,8
7175,1550892862,d608dc3d-52e8-3a04-91e9-d1db2d1b5e48,-19.60337,-40.70744,2021-08-08 16:43:00,Brasil,ESPÍRITO SANTO,COLATINA,Mata Atlântica,2021,8,8
7284,1550892565,a7bae0b0-8c4d-3346-94e0-d1be9b8b613e,-22.4861,-43.89093,2021-08-08 16:41:00,Brasil,RIO DE JANEIRO,BARRA DO PIRAÍ,Mata Atlântica,2021,8,8
7311,1550891430,4aa72cce-e0ea-3872-961a-6c0f325c8f15,-4.58475,-40.67133,2021-08-08 16:48:00,Brasil,CEARÁ,IPUEIRAS,Caatinga,2021,8,8
7767,1565336200,dd31686c-48d4-3a8b-8e2a-f0e7ce40cb04,-9.38983,-42.85817,2021-10-19 15:56:00,Brasil,PIAUÍ,FARTURA DO PIAUÍ,Caatinga,2021,10,19
7768,1565336199,7ed40c32-0a19-3d68-b3db-1e7e1f45b22b,-11.83429,-41.06035,2021-10-19 15:56:00,Brasil,BAHIA,MORRO DO CHAPÉU,Caatinga,2021,10,19
7769,1551221653,30331362-95d2-3f66-b70f-9891e5d5d791,-21.68022,-54.12193,2021-08-09 17:26:00,Brasil,MATO GROSSO DO SUL,NOVA ALVORADA DO SUL,Cerrado,2021,8,9
7770,1551221052,e1e24b40-0b44-354e-bdd4-879e232dfd7f,-6.8638,-55.60001,2021-08-09 17:30:00,Brasil,PARÁ,NOVO PROGRESSO,Amazônia,2021,8,9
