,id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma,ano,mes,dia
14,299200950,6e3466f1-e53d-300d-92e0-125ca43a8060,-15.104,-56.567,2018-06-19 17:45:00,Brasil,MATO GROSSO,ROSÁRIO OESTE,Cerrado,2018,6,19
15,319738004,feeb4cea-00b9-3703-b380-15d9d0f92547,-11.613,-50.36,2018-07-06 16:50:00,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,2018,7,6
20,319737990,f8f80ef6-75f5-3f29-b738-4edf4772ad00,-12.15,-54.94,2018-07-06 16:50:00,Brasil,MATO GROSSO,FELIZ NATAL,Amazônia,2018,7,6
23,379719371,37bfea6a-ca3d-3031-aa09-542f6cee8a87,-19.902,-48.156,2018-07-27 17:05:00,Brasil,MINAS GERAIS,CONCEIÇÃO DAS ALAGOAS,Cerrado,2018,7,27
25,379719363,a3130182-7582-3f57-ad35-9ea2eff48126,-20.672,-47.445,2018-07-27 17:05:00,Brasil,SÃO PAULO,RESTINGA,Cerrado,2018,7,27
32,369612733,924eb1e2-ce20-33ff-b152-3b54b689eed3,-7.098,-43.178,2018-07-24 16:40:00,Brasil,PIAUÍ,FLORIANO,Caatinga,2018,7,24
34,379719739,0eff4116-205f-30d4-bca9-f8a7f13b72e3,-15.882,-56.255,2018-07-27 17:10:00,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Cerrado,2018,7,27
50,379719465,1153ed9e-f471-3c04-bdbd-292ca31b4bab,-23.46,-49.999,2018-07-27 17:05:00,Brasil,PARANÁ,JOAQUIM TÁVORA,Mata Atlântica,2018,7,27
57,384257361,05f2adec-454d-3e32-ac4f-097c85062d5f,-21.764,-48.125,2018-07-29 16:55:00,Brasil,SÃO PAULO,ARARAQUARA,Cerrado,2018,7,29
60,400545088,43ee7d25-ecdc-3e0f-b9af-47dd486fb62e,-7.526,-44.007,2018-08-04 16:20:00,Brasil,PIAUÍ,SEBASTIÃO LEAL,Cerrado,2018,8,4
61,403542310,71e5732c-5ed7-3022-a248-08d9a5421df5,-7.587,-43.75,2018-08-05 17:05:00,Brasil,PIAUÍ,BERTOLÍNIA,Caatinga,2018,8,5
62,406370067,5015c7f6-24f8-38eb-929a-2363ad6731d1,-4.783,-43.874,2018-08-06 16:10:00,Brasil,MARANHÃO,CODÓ,Cerrado,2018,8,6
63,406370104,a8ea5ae1-3e82-3aae-9ace-286455b4b6d1,-7.191,-43.509,2018-08-06 16:10:00,Brasil,PIAUÍ,JERUMENHA,Caatinga,2018,8,6
64,406370072,a7e4ff8d-4667-3555-b055-77710eff3b87,-11.34,-43.326,2018-08-06 16:05:00,Brasil,BAHIA,BARRA,Cerrado,2018,8,6
65,409875891,b1836210-c74a-3cd5-bc72-fbe84fcd9991,-14.647,-45.545,2018-08-07 16:50:00,Brasil,BAHIA,COCOS,Cerrado,2018,8,7
66,456780912,e3dbd9a7-940d-3a15-af78-8c633d231ffb,-4.394,-38.475,2018-08-18 16:35:00,Brasil,CEARÁ,OCARA,Caatinga,2018,8,18
67,456780727,6f89b905-1a91-3c89-a1bb-f254742705a0,-16.705,-49.503,2018-08-18 16:30:00,Brasil,GOIÁS,TRINDADE,Cerrado,2018,8,18
68,459980088,7211b2e4-8e1d-3d13-8347-6425dbd40770,-3.487,-39.628,2018-08-19 15:40:00,Brasil,CEARÁ,ITAPIPOCA,Caatinga,2018,8,19
69,460350280,965ec895-86d1-3e98-a0c1-a8ead3ade06b,-15.194,-49.558,2018-08-19 17:15:00,Brasil,GOIÁS,CERES,Cerrado,2018,8,19
70,483093672,b46e97e5-1727-3de7-8ae5-6e1b9fda4a38,-10.042,-64.864,2018-08-25 18:15:00,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia,2018,8,25
73,483093675,0b1d07aa-d5c4-32c4-9bff-84ddb96e9914,-10.031,-66.907,2018-08-25 18:15:00,Brasil,ACRE,ACRELÂNDIA,Amazônia,2018,8,25
80,463856713,a4610db1-af7c-3e85-a7e8-e96c7c2acb7f,-6.927,-43.521,2018-08-20 16:20:00,Brasil,PIAUÍ,JERUMENHA,Cerrado,2018,8,20
81,503746356,b93377bc-463a-3077-81cc-cbd17d07c461,-24.895,-50.955,2018-08-31 17:35:00,Brasil,PARANÁ,IVAÍ,Mata Atlântica,2018,8,31
82,513081067,d694c6d2-afe7-3bd3-88eb-5b1e51d81eaf,-1.116,-46.566,2018-09-03 16:35:00,Brasil,PARÁ,AUGUSTO CORRÊA,Amazônia,2018,9,3
102,513080527,f4aad55b-4d43-3c02-a2ea-80fd1d5939db,-14.648,-42.664,2018-09-03 16:30:00,Brasil,BAHIA,URANDI,Cerrado,2018,9,3
103,516516390,e577b2f2-1689-34f4-bfe9-54a37be73369,-14.491,-49.132,2018-09-04 17:15:00,Brasil,GOIÁS,URUAÇU,Cerrado,2018,9,4
105,520181582,396b1581-88b1-3f35-90f3-5e0ead1bc403,-3.188,-42.067,2018-09-05 16:20:00,Brasil,MARANHÃO,ARAIOSES,Cerrado,2018,9,5
106,527728916,829fba19-8fbc-3c2c-b07e-bce287510dd1,-9.411,-40.434,2018-09-07 16:05:00,Brasil,BAHIA,JUAZEIRO,Caatinga,2018,9,7
107,539330801,a1424857-a32f-3670-8d6f-7b7b6aa0a981,-13.816,-49.815,2018-09-10 16:35:00,Brasil,GOIÁS,AMARALINA,Cerrado,2018,9,10
108,550695433,e8d8847b-5436-33e3-9576-1f40bff84c44,-12.19,-39.918,2018-09-14 16:15:00,Brasil,BAHIA,IPIRÁ,Caatinga,2018,9,14
109,571941249,9089e341-7066-3ecd-b349-3c02935b85fe,-7.068,-45.067,2018-09-20 17:15:00,Brasil,MARANHÃO,LORETO,Cerrado,2018,9,20
112,571941078,5da61b6c-984f-3187-88ee-13747cfd39cc,-8.298,-44.981,2018-09-20 17:15:00,Brasil,PIAUÍ,BAIXA GRANDE DO RIBEIRO,Cerrado,2018,9,20
115,571941081,743ea9c3-9c0c-3c7a-9a41-e137becbee40,-13.266,-43.813,2018-09-20 17:15:00,Brasil,BAHIA,SERRA DO RAMALHO,Cerrado,2018,9,20
143,571940938,d11c7638-3c18-322d-911b-3794bf9e10b9,-13.854,-48.003,2018-09-20 17:15:00,Brasil,GOIÁS,COLINAS DO SUL,Cerrado,2018,9,20
156,568331130,f3fb97df-ad29-386f-9dc7-c28537f1ed4d,-14.457,-41.07,2018-09-19 16:30:00,Brasil,BAHIA,ANAGÉ,Caatinga,2018,9,19
157,594256308,78f0064e-9e21-3e7f-bd78-bf25ddf59fc1,-14.499,-46.505,2018-09-27 17:20:00,Brasil,GOIÁS,ALVORADA DO NORTE,Cerrado,2018,9,27
159,594256330,82939068-d41b-349c-b02e-3e70f11da2eb,-9.958,-48.188,2018-09-27 17:20:00,Brasil,TOCANTINS,APARECIDA DO RIO NEGRO,Cerrado,2018,9,27
161,593935304,d63ced9e-5991-35f3-b5e0-8349f0f41e4b,-6.398,-41.929,2018-09-27 15:45:00,Brasil,PIAUÍ,NOVO ORIENTE DO PIAUÍ,Caatinga,2018,9,27
162,606297754,8b365323-ddc0-34be-ac58-de17d336595e,-8.798,-44.186,2018-10-02 16:00:00,Brasil,PIAUÍ,CRISTINO CASTRO,Cerrado,2018,10,2
183,646457364,6b1d3920-a244-306d-8704-0a8424113cd4,-6.005,-46.71,2018-10-19 16:45:00,Brasil,MARANHÃO,SÍTIO NOVO,Cerrado,2018,10,19
195,646457252,15a2d340-2bcb-3fe2-9a6c-9cc414aafda7,-10.028,-45.31,2018-10-19 16:45:00,Brasil,PIAUÍ,SÃO GONÇALO DO GURGUÉIA,Cerrado,2018,10,19
199,646457232,e2f71337-1684-36a0-bd28-a1da1e1d9c73,-14.362,-42.337,2018-10-19 16:40:00,Brasil,BAHIA,IBIASSUCÊ,Caatinga,2018,10,19
222,679529034,9d57306c-ba8c-37d1-8782-8009d3742241,2.43,-50.779,2018-11-06 16:35:00,Brasil,AMAPÁ,CALÇOENE,Amazônia,2018,11,6
231,679528985,a076799c-a1d6-32c1-8865-8f44e7ecbd75,-2.403,-49.37,2018-11-06 16:35:00,Brasil,PARÁ,CAMETÁ,Amazônia,2018,11,6
247,679528845,ccda687f-0b52-33d1-88c1-c6f533702824,-7.968,-38.227,2018-11-06 16:30:00,Brasil,PERNAMBUCO,SERRA TALHADA,Caatinga,2018,11,6
248,679528853,50b346dd-32c3-30b6-9575-796a3aa61472,-7.504,-38.282,2018-11-06 16:30:00,Brasil,PARAÍBA,DIAMANTE,Caatinga,2018,11,6
252,679528852,ff54efa9-2d79-36ee-ab04-5fc7926aa3f7,-8.049,-41.299,2018-11-06 16:30:00,Brasil,PIAUÍ,PAULISTANA,Caatinga,2018,11,6
260,679528885,c2735594-49ad-3d58-97a0-6be982c7b4c3,-10.517,-51.0,2018-11-06 16:30:00,Brasil,MATO GROSSO,SANTA TEREZINHA,Cerrado,2018,11,6
261,679528888,f7544528-cef0-3a30-9a46-8149b881b45c,-11.429,-48.62,2018-11-06 16:30:00,Brasil,TOCANTINS,GURUPI,Cerrado,2018,11,6
269,679528764,5f4dae93-c16c-346e-8fa0-37d1260278d9,-18.299,-51.212,2018-11-06 16:30:00,Brasil,GOIÁS,APARECIDA DO RIO DOCE,Cerrado,2018,11,6
273,702268544,fa84f84b-963a-3ae2-b38b-cfe467019f68,-2.226,-47.862,2018-11-17 16:15:00,Brasil,PARÁ,AURORA DO PARÁ,Amazônia,2018,11,17
275,698607715,33d0c294-3fe0-3abc-abe5-89d805e8a50a,-10.282,-36.362,2018-11-15 16:25:00,Brasil,ALAGOAS,FELIZ DESERTO,Mata Atlântica,2018,11,15
276,735915283,7e90473b-d009-3a91-9b7f-85b3c79e88ca,-13.722,-60.502,2018-12-05 17:40:00,Brasil,MATO GROSSO,COMODORO,Amazônia,2018,12,5
277,735786015,722baba0-2d36-3931-bd19-c5f64f759737,-8.641,-36.988,2018-12-05 16:00:00,Brasil,PERNAMBUCO,BUÍQUE,Caatinga,2018,12,5
280,735786018,570780d8-f814-3900-a7df-3f8bafdef6b8,-6.637,-35.121,2018-12-05 16:00:00,Brasil,PARAÍBA,MAMANGUAPE,Mata Atlântica,2018,12,5
281,735786019,065ccb2c-61cf-3728-bc8d-943088876729,-6.053,-38.344,2018-12-05 16:00:00,Brasil,CEARÁ,ERERÊ,Caatinga,2018,12,5
282,735786050,ba21c970-32b9-38bf-ab85-d2fc11838492,-10.336,-36.687,2018-12-05 16:00:00,Brasil,SERGIPE,NEÓPOLIS,Mata Atlântica,2018,12,5
284,735786052,1e1ab539-5436-3973-8ab0-44f4b7d236df,-10.125,-36.157,2018-12-05 16:00:00,Brasil,ALAGOAS,CORURIPE,Mata Atlântica,2018,12,5
285,735787549,702a0bd7-6f34-3080-9cce-452ad516d3f8,-23.448,-50.726,2018-12-05 17:35:00,Brasil,PARANÁ,SÃO SEBASTIÃO DA AMOREIRA,Mata Atlântica,2018,12,5
286,735787550,bc95ae97-66f1-3060-ac8f-857f50341bf7,-18.986,-55.271,2018-12-05 17:35:00,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,2018,12,5
287,779252678,6d7d60fd-b0ba-3848-a021-4d6178e2393c,-4.934,-48.047,2018-12-26 16:20:00,Brasil,MARANHÃO,VILA NOVA DOS MARTÍRIOS,Amazônia,2018,12,26
288,783654401,6f4a222e-9f71-3ee5-9366-8ecad3060230,-1.927,-48.512,2018-12-28 16:10:00,Brasil,PARÁ,MOJU,Amazônia,2018,12,28
293,293428374,a326acb2-be55-3feb-916d-82f5881a18ca,0.057,-51.148,2018-01-02 17:00:00,Brasil,AMAPÁ,MACAPÁ,Amazônia,2018,1,2
297,293429113,fc70b04e-2b51-356e-8d55-35a8d2b71c8f,-12.565,-48.329,2018-01-02 16:55:00,Brasil,TOCANTINS,SÃO SALVADOR DO TOCANTINS,Cerrado,2018,1,2
298,293429004,9cef62a6-6069-36cb-a6da-2ee342b6a502,-6.05,-51.396,2018-01-02 16:55:00,Brasil,PARÁ,MARABÁ,Amazônia,2018,1,2
299,293456795,2997fa00-28eb-3761-bb8b-477190a06263,-2.986,-41.734,2018-01-03 16:05:00,Brasil,PIAUÍ,PARNAÍBA,Caatinga,2018,1,3
300,293456796,29e1164b-a47e-38a8-89da-d326f5e1ce5e,-3.021,-40.682,2018-01-03 16:05:00,Brasil,CEARÁ,GRANJA,Caatinga,2018,1,3
326,293457952,87b1f5ae-a4db-3e04-b64b-c01a0bbfee36,-2.87,-42.044,2018-01-03 16:05:00,Brasil,MARANHÃO,ARAIOSES,Cerrado,2018,1,3
340,293597283,e0727447-ad4a-3bd9-8b46-29bcf48df54b,-3.194,-54.977,2018-01-07 17:15:00,Brasil,PARÁ,BELTERRA,Amazônia,2018,1,7
341,293407135,1130bcf2-f4ac-3066-8b8e-ccded25f63f5,-13.681,-56.663,2018-01-01 17:50:00,Brasil,MATO GROSSO,SÃO JOSÉ DO RIO CLARO,Cerrado,2018,1,1
342,293407133,4ac4752a-dcea-3b04-b53c-c9b148a61ef8,-2.085,-54.27,2018-01-01 17:55:00,Brasil,PARÁ,MONTE ALEGRE,Amazônia,2018,1,1
343,293406750,83c03d79-6587-3119-93d0-b467944317b0,-3.243,-41.842,2018-01-01 16:15:00,Brasil,PIAUÍ,BURITI DOS LOPES,Cerrado,2018,1,1
344,293406833,8a3cdbbe-42a9-335f-a066-9afae3df4cce,-2.951,-40.885,2018-01-01 16:15:00,Brasil,CEARÁ,CAMOCIM,Caatinga,2018,1,1
346,293406846,bd974c83-85a4-3b9d-b10f-fde75508c962,-3.461,-44.456,2018-01-01 16:15:00,Brasil,MARANHÃO,ITAPECURU MIRIM,Cerrado,2018,1,1
350,293406820,17da4663-bd05-3c9e-adf0-b3b3da6b4133,-6.433,-38.29,2018-01-01 16:15:00,Brasil,RIO GRANDE DO NORTE,PARANÁ,Caatinga,2018,1,1
353,293406816,670077cd-ee2f-3c84-89b4-0b2aa01244bf,-11.12,-37.297,2018-01-01 16:15:00,Brasil,SERGIPE,ITAPORANGA D'AJUDA,Mata Atlântica,2018,1,1
355,293406814,ed1fd233-a8b4-312b-a9c8-1a3f9c17f6b5,-10.285,-36.32,2018-01-01 16:15:00,Brasil,ALAGOAS,FELIZ DESERTO,Mata Atlântica,2018,1,1
358,293406811,1c37e911-9ad3-3659-9904-c81deedfb389,-6.589,-34.987,2018-01-01 16:15:00,Brasil,PARAÍBA,MATARACA,Mata Atlântica,2018,1,1
366,293406751,8ebbe991-2a56-377a-9ea3-385289b713e5,-13.226,-44.977,2018-01-01 16:10:00,Brasil,BAHIA,CORRENTINA,Cerrado,2018,1,1
368,293406749,5ae791b2-8b65-31d8-82f4-8c1c10bb1623,-15.698,-42.029,2018-01-01 16:10:00,Brasil,MINAS GERAIS,TAIOBEIRAS,Cerrado,2018,1,1
384,293406756,b30e9e4f-7ebe-3b82-90ae-7fb312a16103,-2.519,-66.096,2018-01-01 17:55:00,Brasil,AMAZONAS,FONTE BOA,Amazônia,2018,1,1
388,293407179,de96c777-df25-3690-b2dc-c4bb94df90a7,4.4,-60.779,2018-01-01 17:55:00,Brasil,RORAIMA,PACARAIMA,Amazônia,2018,1,1
420,293428050,8459a35f-7e54-3405-b8bb-b1541c479a3c,-4.113,-42.374,2018-01-02 16:55:00,Brasil,PIAUÍ,BARRAS,Caatinga,2018,1,2
423,293428053,e0e025f6-943c-3e6a-91db-8bd492e713e6,-4.678,-40.431,2018-01-02 16:55:00,Brasil,CEARÁ,NOVA RUSSAS,Caatinga,2018,1,2
425,293428060,d6f206b0-9626-3fb7-8826-2ef4657bc3c3,-3.265,-42.399,2018-01-02 17:00:00,Brasil,MARANHÃO,SÃO BERNARDO,Cerrado,2018,1,2
571,293429112,6948ec95-486f-321c-b2bb-922ff6061911,-13.174,-52.968,2018-01-02 16:55:00,Brasil,MATO GROSSO,GAÚCHA DO NORTE,Amazônia,2018,1,2
605,293597246,b984d482-619b-3ef3-9e74-b2f9375b28c1,-3.905,-40.004,2018-01-07 15:40:00,Brasil,CEARÁ,SOBRAL,Caatinga,2018,1,7
617,293573360,533a9dc3-079c-31bd-8baf-1d3e9e3a2467,-3.698,-39.085,2018-01-06 16:35:00,Brasil,CEARÁ,PENTECOSTE,Caatinga,2018,1,6
618,293569510,00714b69-17a9-33c9-9a99-cdf639e0ace3,-3.071,-42.054,2018-01-06 16:35:00,Brasil,MARANHÃO,ARAIOSES,Cerrado,2018,1,6
620,293597288,92240f8a-0d00-3718-9750-20df535f0860,-10.851,-54.3,2018-01-07 17:15:00,Brasil,MATO GROSSO,MARCELÂNDIA,Amazônia,2018,1,7
621,293597317,beb61fb5-4e92-314f-aebf-3425ac472290,0.701,-60.493,2018-01-07 17:20:00,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,2018,1,7
624,293596381,7ac92c0a-a62c-3a7a-865b-823e4c7aae2e,-30.829,-52.589,2018-01-07 17:10:00,Brasil,RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,Pampa,2018,1,7
640,293573370,3665a169-9df4-354e-877f-a313b1284cbf,-7.674,-39.374,2018-01-06 16:30:00,Brasil,PERNAMBUCO,SERRITA,Caatinga,2018,1,6
643,293569512,21387045-04e2-3651-aa6c-013a1090ce1a,-10.89,-45.151,2018-01-06 16:30:00,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado,2018,1,6
644,293693593,e593ca34-8ca3-3d65-bcfa-b38670455b62,4.33,-59.752,2018-01-10 17:50:00,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,2018,1,10
645,293693590,aa9a914e-1090-3d9f-a038-ae8d2e6a064f,-3.279,-54.261,2018-01-10 17:45:00,Brasil,PARÁ,MOJUÍ DOS CAMPOS,Amazônia,2018,1,10
646,293693578,55586585-169a-3e57-976e-e02118e8f8f9,-9.867,-36.103,2018-01-10 16:05:00,Brasil,ALAGOAS,JEQUIÁ DA PRAIA,Mata Atlântica,2018,1,10
648,293693559,652e93f7-9c71-3fcb-b148-5e203a25bace,-7.984,-38.757,2018-01-10 16:05:00,Brasil,PERNAMBUCO,SÃO JOSÉ DO BELMONTE,Caatinga,2018,1,10
649,293693558,a4f4dfe2-0bb6-3a44-a3c4-72fe2b60caa4,-7.035,-38.413,2018-01-10 16:10:00,Brasil,PARAÍBA,SÃO JOSÉ DE PIRANHAS,Caatinga,2018,1,10
650,293693582,067e8801-2678-3a5f-8dec-2a98f9772eab,-18.094,-39.829,2018-01-10 16:05:00,Brasil,BAHIA,MUCURI,Mata Atlântica,2018,1,10
651,293693568,06ec5c55-013c-3d94-8ed9-fba3aec23640,-16.097,-43.383,2018-01-10 16:05:00,Brasil,MINAS GERAIS,JANAÚBA,Cerrado,2018,1,10
663,294103601,7f9724bd-c851-36dd-a285-5d792dce1cb7,-5.804,-35.615,2018-01-28 15:55:00,Brasil,RIO GRANDE DO NORTE,IELMO MARINHO,Caatinga,2018,1,28
664,294104336,daf0882e-45dc-349c-887c-bc3d7bf9bcf8,-10.095,-60.497,2018-01-28 17:35:00,Brasil,MATO GROSSO,ARIPUANÃ,Amazônia,2018,1,28
666,294104334,2f682b2c-3b87-30c0-b46e-72b293a2de85,-9.889,-63.464,2018-01-28 17:35:00,Brasil,RONDÔNIA,ARIQUEMES,Amazônia,2018,1,28
668,294104332,dce97dc8-87cf-35f1-a366-3c189d98a83f,-8.797,-67.037,2018-01-28 17:35:00,Brasil,AMAZONAS,LÁBREA,Amazônia,2018,1,28
670,294104398,64cee3dc-5cef-3edb-b06e-29a847485d16,0.646,-60.308,2018-01-28 17:35:00,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,2018,1,28
675,293546756,86eca83d-0202-37f1-a7ce-76ba46f6249a,-1.385,-52.3,2018-01-05 17:30:00,Brasil,PARÁ,ALMEIRIM,Amazônia,2018,1,5
676,293694103,39590ec5-1bf6-3c80-bb47-7d5e35abb520,-1.052,-62.898,2018-01-10 17:50:00,Brasil,AMAZONAS,BARCELOS,Amazônia,2018,1,10
685,293667649,91aa8c5a-4673-3d09-a258-b56079bf1297,-30.55,-51.986,2018-01-09 16:55:00,Brasil,RIO GRANDE DO SUL,SÃO JERÔNIMO,Pampa,2018,1,9
695,294103608,dc14b430-a897-3d92-aa9c-ef2067b32375,-16.626,-42.809,2018-01-28 15:55:00,Brasil,MINAS GERAIS,CRISTÁLIA,Cerrado,2018,1,28
706,294103613,54f54cb8-adfa-3328-8da8-653eeb761e97,-9.199,-35.379,2018-01-28 15:55:00,Brasil,ALAGOAS,PORTO DE PEDRAS,Mata Atlântica,2018,1,28
707,294103612,18f88a39-9ae3-3ee4-b003-8c42427e2377,-6.554,-35.007,2018-01-28 15:55:00,Brasil,PARAÍBA,MATARACA,Mata Atlântica,2018,1,28
708,294103603,1f6cc097-4160-3b89-b0fc-d1421b444ba4,-7.901,-38.513,2018-01-28 15:55:00,Brasil,PERNAMBUCO,SERRA TALHADA,Caatinga,2018,1,28
715,293897665,c7a15a57-8c1c-3443-ba0b-ebfe9854c889,-12.24,-48.158,2018-01-18 16:55:00,Brasil,TOCANTINS,PARANÃ,Cerrado,2018,1,18
728,293897096,bce1a540-f2f5-3f9d-8bb3-42c709e9522d,-7.196,-40.119,2018-01-18 16:55:00,Brasil,CEARÁ,ARARIPE,Caatinga,2018,1,18
729,293897674,dbc2544f-c4d3-3dad-820b-e93df37bd5ea,-14.265,-52.556,2018-01-18 16:55:00,Brasil,MATO GROSSO,NOVA XAVANTINA,Cerrado,2018,1,18
753,293633979,b1e7dff4-c271-3787-99c0-1e725959a8af,-4.944,-43.245,2018-01-08 16:20:00,Brasil,MARANHÃO,CAXIAS,Cerrado,2018,1,8
757,293877192,885419b1-209a-3c6e-8ffe-a9d9f9d60d96,-5.406,-44.07,2018-01-17 16:15:00,Brasil,MARANHÃO,GOVERNADOR EUGÊNIO BARROS,Cerrado,2018,1,17
758,293877060,09ca1907-b6cb-3a2c-b78d-5698c58e24f1,-3.634,-38.978,2018-01-17 16:15:00,Brasil,CEARÁ,SÃO GONÇALO DO AMARANTE,Caatinga,2018,1,17
761,293877073,82627fbc-2138-38cc-b458-a4f3bfd5fa5e,-5.271,-35.689,2018-01-17 16:15:00,Brasil,RIO GRANDE DO NORTE,TOUROS,Caatinga,2018,1,17
787,293875396,39080591-23d2-3baa-8c72-21be05b6574e,-3.923,-42.562,2018-01-17 16:15:00,Brasil,PIAUÍ,CAMPO LARGO DO PIAUÍ,Caatinga,2018,1,17
801,293847686,22fb35a5-cb01-300c-b3cd-6907bb1734d3,-2.955,-44.385,2018-01-16 17:10:00,Brasil,MARANHÃO,BACABEIRA,Amazônia,2018,1,16
802,293847697,9837e5c0-895b-30c9-a9f7-429b0bd73604,-3.02,-47.819,2018-01-16 17:10:00,Brasil,PARÁ,PARAGOMINAS,Amazônia,2018,1,16
807,293877162,a1837a5a-e9a6-3614-a4c5-cd4d3b423ecd,-11.767,-46.952,2018-01-17 16:15:00,Brasil,TOCANTINS,DIANÓPOLIS,Cerrado,2018,1,17
817,293847621,d947e3a1-f575-3d44-8921-334d2dea30a3,-6.163,-35.222,2018-01-16 15:30:00,Brasil,RIO GRANDE DO NORTE,NÍSIA FLORESTA,Mata Atlântica,2018,1,16
828,293918770,3463f03f-0de4-3e5a-bb1a-b31d03f503e9,-3.621,-41.334,2018-01-19 16:05:00,Brasil,PIAUÍ,COCAL DOS ALVES,Caatinga,2018,1,19
830,293918772,30392230-fb7e-3cfa-a471-5995001bc3be,-4.794,-39.827,2018-01-19 16:00:00,Brasil,CEARÁ,BOA VIAGEM,Caatinga,2018,1,19
831,293877177,ae905377-589b-38de-8b0c-f951765509da,-4.211,-47.74,2018-01-17 16:15:00,Brasil,PARÁ,DOM ELISEU,Amazônia,2018,1,17
892,293848126,64855b85-54e5-394c-a1af-d0f16e60049d,1.614,-60.633,2018-01-16 17:10:00,Brasil,RORAIMA,CARACARAÍ,Amazônia,2018,1,16
897,293918775,80f16907-d410-311d-8e9c-7d7e2141fc9a,-9.354,-43.579,2018-01-19 16:00:00,Brasil,BAHIA,PILÃO ARCADO,Caatinga,2018,1,19
899,293827618,176d8176-20c4-3324-a0a0-b7fc046dc28a,-3.053,-39.799,2018-01-15 16:25:00,Brasil,CEARÁ,ITAREMA,Caatinga,2018,1,15
901,293827620,d086410a-383a-33e0-81eb-a30201bdae79,-3.741,-41.601,2018-01-15 16:25:00,Brasil,PIAUÍ,PIRACURUCA,Caatinga,2018,1,15
918,293847811,e044f613-6a5a-328f-a23f-2db0c06dbd39,-12.064,-57.453,2018-01-16 17:10:00,Brasil,MATO GROSSO,JUARA,Amazônia,2018,1,16
930,293897586,c803fa18-09e9-3ee3-b2df-a58a92db53c8,-9.455,-50.605,2018-01-18 16:55:00,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,2018,1,18
943,293897145,dcbb4046-980f-3e9f-9caa-34c228cbc95d,-14.034,-50.053,2018-01-18 16:55:00,Brasil,GOIÁS,UIRAPURU,Cerrado,2018,1,18
948,293897569,0d38aad5-a049-3276-8baa-4878cec320c7,-22.987,-43.203,2018-01-18 16:50:00,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,Mata Atlântica,2018,1,18
949,293897152,144dd0e1-6d09-3f26-a11d-4f5b59c16029,-20.874,-48.387,2018-01-18 16:55:00,Brasil,SÃO PAULO,VIRADOURO,Cerrado,2018,1,18
955,293827647,ad4b1e83-9c7f-3494-adc0-0097b8100ee8,-1.662,-45.66,2018-01-15 16:30:00,Brasil,MARANHÃO,CÂNDIDO MENDES,Amazônia,2018,1,15
