,id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma,ano,mes,dia
0,1407449197,163f85ea-2a1e-3c9b-b2ab-6d8cb5918061,-3.602,-49.963,2019-10-27 17:05:00,Brasil,PARÁ,PACAJÁ,Amazônia,2019,10,27
4,1407449193,9e13918d-356f-3f66-97b3-af6d516e0b47,-3.651,-58.254,2019-10-27 17:05:00,Brasil,AMAZONAS,NOVA OLINDA DO NORTE,Amazônia,2019,10,27
12,1407567153,1d35aee9-c037-3c75-b890-4515c949bbc4,-9.013,-60.529,2019-10-28 17:45:00,Brasil,MATO GROSSO,COLNIZA,Amazônia,2019,10,28
13,1407567502,df93e061-0633-378a-aee2-42af7a7684b4,-3.115,-65.237,2019-10-28 17:45:00,Brasil,AMAZONAS,UARINI,Amazônia,2019,10,28
17,1407790548,e8851c23-4c2c-3eb5-9166-5b827cdc7c20,-19.64,-57.069,2019-10-30 17:30:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2019,10,30
18,1407790547,ec5ec867-1684-3e41-9a34-b470f36d976f,-17.173,-57.437,2019-10-30 17:30:00,Brasil,MATO GROSSO,CÁCERES,Pantanal,2019,10,30
22,1407938194,d6476a11-fb5e-30f6-921a-6b0c7a194f1e,-6.909,-37.036,2019-11-01 15:45:00,Brasil,PARAÍBA,SÃO MAMEDE,Caatinga,2019,11,1
23,1407938197,df274338-2fe7-33a8-b60d-a5ec721ae533,-6.666,-37.467,2019-11-01 15:45:00,Brasil,RIO GRANDE DO NORTE,SERRA NEGRA DO NORTE,Caatinga,2019,11,1
25,1408018936,279a5843-9eef-3e0f-8140-1ae6b9c3ac2c,-3.16,-47.494,2019-11-02 16:25:00,Brasil,PARÁ,PARAGOMINAS,Amazônia,2019,11,2
26,1408018935,dbd54dfd-2e3d-3489-8f95-40e9d63076fa,-3.156,-44.228,2019-11-02 16:25:00,Brasil,MARANHÃO,SANTA RITA,Amazônia,2019,11,2
35,1408018998,9afd9c88-8741-3d62-8acf-d2ea4c775c92,-7.634,-42.321,2019-11-02 16:25:00,Brasil,PIAUÍ,SÃO MIGUEL DO FIDALGO,Caatinga,2019,11,2
39,1408018994,f154b1e3-d7b2-3d6e-9f01-b118f180996d,-7.542,-38.003,2019-11-02 16:25:00,Brasil,PARAÍBA,PRINCESA ISABEL,Caatinga,2019,11,2
48,1408147029,ede33ee6-af9b-31fb-86c0-3ff3397f946e,-19.729,-57.103,2019-11-04 17:50:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2019,11,4
57,1408346080,6fd6772b-94ed-3ff4-b8fd-dd0ad8cc0cca,-17.69,-57.065,2019-11-06 17:35:00,Brasil,MATO GROSSO,POCONÉ,Pantanal,2019,11,6
63,1408346074,405a4d5a-df68-34d9-b5c6-d82ba89ba8cf,-14.99,-49.545,2019-11-06 17:35:00,Brasil,GOIÁS,ITAPACI,Cerrado,2019,11,6
64,1408346302,f803f639-28eb-3d79-9306-3bf7bed0efed,-7.052,-63.041,2019-11-06 17:40:00,Brasil,AMAZONAS,HUMAITÁ,Amazônia,2019,11,6
68,1408346307,af46e7c0-6898-31a4-b688-0dc83f924e97,-9.597,-63.155,2019-11-06 17:40:00,Brasil,RONDÔNIA,ALTO PARAÍSO,Amazônia,2019,11,6
74,1408408359,9752c856-2cf7-334b-9627-3cf643aad9a1,-3.382,-51.161,2019-11-07 16:45:00,Brasil,PARÁ,PACAJÁ,Amazônia,2019,11,7
76,1408408367,cf135f39-19bd-3208-a8cd-2b6e076a256e,-3.438,-44.425,2019-11-07 16:45:00,Brasil,MARANHÃO,ITAPECURU MIRIM,Cerrado,2019,11,7
78,1408408365,f36e7f61-3c2b-3595-a919-89b805647216,-3.674,-41.822,2019-11-07 16:45:00,Brasil,PIAUÍ,PIRACURUCA,Caatinga,2019,11,7
89,1408408435,ef507e97-dc1a-38d3-91f8-a1338a0701b2,-12.175,-51.298,2019-11-07 16:45:00,Brasil,MATO GROSSO,NOVO SANTO ANTÔNIO,Cerrado,2019,11,7
92,1408408432,ad41b9c2-4a56-3bb0-b9b4-b0039069c5ef,-8.47,-40.058,2019-11-07 16:45:00,Brasil,PERNAMBUCO,SANTA MARIA DA BOA VISTA,Caatinga,2019,11,7
103,1408408699,a9ee9f12-b348-34be-8ca9-40b7c76883fc,-10.689,-44.261,2019-11-07 16:45:00,Brasil,BAHIA,SANTA RITA DE CÁSSIA,Cerrado,2019,11,7
111,1408508817,62301e51-5946-3617-88cf-53d08fa8a114,-29.19,-54.865,2019-11-08 17:20:00,Brasil,RIO GRANDE DO SUL,SANTIAGO,Pampa,2019,11,8
116,1408571599,a7865bd0-375f-3d7b-9a1d-0b0dfe977b2d,-19.163,-41.157,2019-11-09 16:30:00,Brasil,MINAS GERAIS,RESPLENDOR,Mata Atlântica,2019,11,9
117,1408571598,dec65b09-18b6-385c-99eb-7c8ca8a16406,-19.244,-40.634,2019-11-09 16:30:00,Brasil,ESPÍRITO SANTO,COLATINA,Mata Atlântica,2019,11,9
119,1408571596,ee8cb7c2-29be-38b9-8f77-c988906dc8d0,-14.301,-44.701,2019-11-09 16:30:00,Brasil,BAHIA,COCOS,Cerrado,2019,11,9
120,1408571595,b882ea1d-49be-373a-bade-98ff70075618,-10.552,-44.652,2019-11-09 16:30:00,Brasil,PIAUÍ,PARNAGUÁ,Cerrado,2019,11,9
130,1408572020,cd7b7a64-eb61-3ee7-9a54-ec70bafc1df4,-2.881,-44.205,2019-11-09 16:35:00,Brasil,MARANHÃO,ROSÁRIO,Amazônia,2019,11,9
132,1408572018,e1e21c54-ccfa-3df1-bf1f-e80d1dbdc1cf,-3.704,-40.734,2019-11-09 16:35:00,Brasil,CEARÁ,COREAÚ,Caatinga,2019,11,9
133,1408572017,5e141864-9f1e-3252-8a6a-7213e5e4020a,-3.638,-49.904,2019-11-09 16:35:00,Brasil,PARÁ,BAIÃO,Amazônia,2019,11,9
140,1408695759,7737adec-b91c-31ca-bf14-7e58f9dfd91e,-6.298,-41.501,2019-11-11 16:20:00,Brasil,PIAUÍ,PIMENTEIRAS,Caatinga,2019,11,11
142,1408817603,6a31ebfa-5abf-3e3b-a5d8-f0137207912f,-4.334,-40.725,2019-11-13 16:10:00,Brasil,CEARÁ,IPU,Caatinga,2019,11,13
144,1408817670,84f1f6ea-caf1-38ea-a4a6-7d108d6e5744,-5.628,-41.005,2019-11-13 16:10:00,Brasil,PIAUÍ,SÃO MIGUEL DO TAPUIO,Caatinga,2019,11,13
145,1408817669,60caa8d7-a965-3b5b-a00f-deac51c3d285,-3.116,-42.94,2019-11-13 16:10:00,Brasil,MARANHÃO,BARREIRINHAS,Cerrado,2019,11,13
146,1408931626,cd7e17fc-1258-3c7d-8451-d5b19e7f6eaa,-7.147,-38.843,2019-11-15 15:55:00,Brasil,CEARÁ,BARRO,Caatinga,2019,11,15
147,1408931625,199fefc0-6532-3125-955a-7a2ea5817bf0,-7.181,-38.329,2019-11-15 15:55:00,Brasil,PARAÍBA,SÃO JOSÉ DE CAIANA,Caatinga,2019,11,15
151,1408931621,b7a96c48-2174-3775-a02c-537988e2c83a,-7.388,-40.099,2019-11-15 15:55:00,Brasil,PERNAMBUCO,BODOCÓ,Caatinga,2019,11,15
152,1408931620,bb876b32-bd23-3c37-8826-71ca18380cc7,-7.421,-42.471,2019-11-15 15:55:00,Brasil,PIAUÍ,SÃO JOSÉ DO PEIXE,Caatinga,2019,11,15
153,1408990194,f05d24da-8a17-32e0-82c7-f531f4d49a7d,-2.58,-47.312,2019-11-16 16:40:00,Brasil,PARÁ,NOVA ESPERANÇA DO PIRIÁ,Amazônia,2019,11,16
154,1408990193,dd8c6a23-1087-3cdb-afe1-f0b56153077a,-2.582,-45.524,2019-11-16 16:40:00,Brasil,MARANHÃO,SANTA HELENA,Amazônia,2019,11,16
169,1408990739,58585b65-4608-3bc0-98ee-a9894d41b6c9,-3.696,-40.788,2019-11-16 16:40:00,Brasil,CEARÁ,FRECHEIRINHA,Caatinga,2019,11,16
175,1408990733,8570cf7a-e506-33fa-922f-f90da2c2b598,-3.992,-42.155,2019-11-16 16:40:00,Brasil,PIAUÍ,BATALHA,Caatinga,2019,11,16
196,1409116474,ad4181e6-3b2c-34bf-a2ef-d3db8130e47c,-22.915,-53.641,2019-11-18 18:00:00,Brasil,MATO GROSSO DO SUL,TAQUARUSSU,Mata Atlântica,2019,11,18
198,1409120499,d2273263-c427-301e-9d6f-954f8c02ad7c,-3.078,-45.345,2019-11-18 16:25:00,Brasil,MARANHÃO,PEDRO DO ROSÁRIO,Amazônia,2019,11,18
200,1409120497,31818839-5831-375e-9aa4-753bacb85440,-3.243,-50.084,2019-11-18 16:25:00,Brasil,PARÁ,PORTEL,Amazônia,2019,11,18
207,1134069162,762d8e28-28ab-31cc-b7d0-9a18311921ac,-14.246,-53.347,2019-06-24 17:30:00,Brasil,MATO GROSSO,CAMPINÁPOLIS,Cerrado,2019,6,24
212,1134069110,dc7d78a1-ab7c-30d4-ad27-ce4aaae0f968,-3.514,-55.422,2019-06-24 17:35:00,Brasil,PARÁ,AVEIRO,Amazônia,2019,6,24
213,1134069111,cd71b2e7-8913-36ef-be2e-f849eb0af41b,-3.312,-59.571,2019-06-24 17:35:00,Brasil,AMAZONAS,CAREIRO DA VÁRZEA,Amazônia,2019,6,24
214,1134069096,01c6fd8c-4244-3f96-9c7b-e88f4e42b64c,-9.673,-62.92,2019-06-24 17:35:00,Brasil,RONDÔNIA,RIO CRESPO,Amazônia,2019,6,24
216,1134069015,fcfd0c38-6571-3b8e-b661-b26229f48de4,-27.051,-52.291,2019-06-24 17:30:00,Brasil,SANTA CATARINA,XAVANTINA,Mata Atlântica,2019,6,24
218,1134068996,73bc0a4f-3aa6-3606-931e-6903cb1c98e4,-27.864,-51.67,2019-06-24 17:30:00,Brasil,RIO GRANDE DO SUL,CACIQUE DOBLE,Mata Atlântica,2019,6,24
220,1134068974,60571b82-e97b-38cc-bbe3-b7c4da0c0df8,-16.182,-48.005,2019-06-24 17:30:00,Brasil,GOIÁS,LUZIÂNIA,Cerrado,2019,6,24
221,1206594462,52f43ec3-fd26-3f37-8667-c428d88d8cfb,-7.739,-48.84,2019-07-19 17:25:00,Brasil,TOCANTINS,ARAPOEMA,Amazônia,2019,7,19
222,1206594463,ae969386-8319-3b19-a4de-75264db1580e,-7.521,-54.99,2019-07-19 17:25:00,Brasil,PARÁ,ALTAMIRA,Amazônia,2019,7,19
223,1206594464,4d654ade-c7b2-32c3-b3d8-3758798aab4b,-7.266,-59.837,2019-07-19 17:30:00,Brasil,AMAZONAS,APUÍ,Amazônia,2019,7,19
228,1206594458,6f3dd5f4-070d-3f6b-bc7f-89ac2f7679f1,-7.807,-47.13,2019-07-19 17:25:00,Brasil,MARANHÃO,CAROLINA,Cerrado,2019,7,19
232,1180766392,45a52bc7-3dcb-309e-a335-1a173c006203,-10.735,-48.381,2019-07-11 16:35:00,Brasil,TOCANTINS,PORTO NACIONAL,Cerrado,2019,7,11
240,1180766387,dc3e705d-9b50-324c-906a-810a481bc1c1,-10.861,-54.299,2019-07-11 16:40:00,Brasil,MATO GROSSO,MARCELÂNDIA,Amazônia,2019,7,11
245,1180766264,56fddaf8-03f2-31f9-8ca9-e5246f6e289e,-17.511,-47.422,2019-07-11 16:35:00,Brasil,MINAS GERAIS,PARACATU,Cerrado,2019,7,11
254,1180766263,f0186fdd-b014-3e07-9284-800e1a5efa1d,-17.52,-47.406,2019-07-11 16:35:00,Brasil,GOIÁS,CATALÃO,Cerrado,2019,7,11
256,1180766216,d54344fb-ccaa-338c-ba34-cb5c0cf848d3,-21.241,-50.463,2019-07-11 16:35:00,Brasil,SÃO PAULO,ARAÇATUBA,Mata Atlântica,2019,7,11
257,1180766208,4f701621-7f7a-3cd3-8a22-48cfcf971a44,-22.042,-42.619,2019-07-11 16:35:00,Brasil,RIO DE JANEIRO,SUMIDOURO,Mata Atlântica,2019,7,11
260,1180766187,8ccfdfb8-08e3-36ed-87b9-44f4236a66cb,-3.09,-42.8,2019-07-11 16:40:00,Brasil,MARANHÃO,BARREIRINHAS,Cerrado,2019,7,11
261,1183996059,d0bd3513-a4e0-3bdb-9407-15dd032bcf0c,-22.786,-43.698,2019-07-12 17:15:00,Brasil,RIO DE JANEIRO,SEROPÉDICA,Mata Atlântica,2019,7,12
262,1183996060,b678cc8b-a94f-3cdd-8da0-5bc44ee1e34a,-21.839,-46.476,2019-07-12 17:15:00,Brasil,MINAS GERAIS,CALDAS,Mata Atlântica,2019,7,12
263,1183996061,56d72314-769a-3884-a478-b9c302cb60a6,-29.619,-51.302,2019-07-12 17:15:00,Brasil,RIO GRANDE DO SUL,SÃO SEBASTIÃO DO CAÍ,Mata Atlântica,2019,7,12
272,1183995977,f3ea6449-843c-32ef-857f-b948aa98208b,-20.511,-52.817,2019-07-12 17:20:00,Brasil,MATO GROSSO DO SUL,ÁGUA CLARA,Cerrado,2019,7,12
280,1190695404,ba772f59-7b9e-35c1-9b2d-fa8701a73608,-6.628,-45.118,2019-07-14 17:10:00,Brasil,MARANHÃO,MIRADOR,Cerrado,2019,7,14
281,792376527,7026b881-6d35-37a2-be44-8e4f9b02b0ee,-3.656,-40.258,2019-01-02 16:25:00,Brasil,CEARÁ,SOBRAL,Caatinga,2019,1,2
282,792376521,ed960b6d-b101-31b2-96c6-3a156b7d0502,-3.716,-42.082,2019-01-02 16:25:00,Brasil,PIAUÍ,ESPERANTINA,Caatinga,2019,1,2
287,792376510,587d0a0e-28ae-3979-9cba-9411f073899a,-3.813,-43.976,2019-01-02 16:25:00,Brasil,MARANHÃO,VARGEM GRANDE,Cerrado,2019,1,2
289,792376596,813fb26d-5d9b-3ead-b947-4a58996fb230,-14.396,-42.471,2019-01-02 16:25:00,Brasil,BAHIA,CACULÉ,Caatinga,2019,1,2
291,792376586,750f9745-0dda-3659-ae25-89eb01006dbb,-18.867,-50.74,2019-01-02 16:25:00,Brasil,GOIÁS,PARANAIGUARA,Mata Atlântica,2019,1,2
292,792624610,12b9ed83-346b-3bef-9200-6e27cfa9960a,-19.739,-57.777,2019-01-02 18:00:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2019,1,2
293,792624616,bb740d71-9f53-3013-a75f-5630943a8dc7,-17.556,-55.159,2019-01-02 18:00:00,Brasil,MATO GROSSO,ITIQUIRA,Pantanal,2019,1,2
294,794882739,64dcf0f9-f77d-3edd-8cd5-3d5fc176cfdc,-22.962,-54.973,2019-01-03 17:05:00,Brasil,MATO GROSSO DO SUL,AMAMBAI,Mata Atlântica,2019,1,3
296,796670757,d85a4513-4b04-39e1-a4ee-0dcf1070d033,-7.488,-38.626,2019-01-04 16:15:00,Brasil,PARAÍBA,CONCEIÇÃO,Caatinga,2019,1,4
298,796670767,1e059d9d-8e8b-3ac9-b5fd-147d18c86bbf,-6.959,-38.851,2019-01-04 16:15:00,Brasil,CEARÁ,AURORA,Caatinga,2019,1,4
304,798974402,815a7b39-a11f-3701-9f67-518b53a58600,-2.194,-48.728,2019-01-05 17:00:00,Brasil,PARÁ,MOJU,Amazônia,2019,1,5
312,814770866,98589e5b-990a-3515-a7d3-0451a7209bfe,-3.396,-59.158,2019-01-12 17:05:00,Brasil,AMAZONAS,AUTAZES,Amazônia,2019,1,12
313,807947511,71725673-fea0-3bdc-a03a-a5bd43c66f6e,-5.365,-47.797,2019-01-09 16:35:00,Brasil,MARANHÃO,IMPERATRIZ,Cerrado,2019,1,9
314,807947595,cfe444dc-ef75-3b45-8838-53b9913638a6,-14.371,-48.645,2019-01-09 16:30:00,Brasil,GOIÁS,NIQUELÂNDIA,Cerrado,2019,1,9
317,807947860,d865ed36-12cd-3107-9ebe-7183f55c33eb,-12.107,-49.71,2019-01-09 16:30:00,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,2019,1,9
318,814770875,ad3bde54-5ba7-3f30-aa8e-36e01277bd06,-10.213,-44.211,2019-01-12 17:00:00,Brasil,PIAUÍ,CURIMATÁ,Cerrado,2019,1,12
319,814770880,81b85210-0586-3321-88ff-a0fe46893053,-13.782,-54.711,2019-01-12 17:00:00,Brasil,MATO GROSSO,NOVA UBIRATÃ,Cerrado,2019,1,12
323,816866114,c6efb969-8374-3b79-8310-7c6284962459,-15.888,-39.619,2019-01-13 16:05:00,Brasil,BAHIA,ITAPEBI,Mata Atlântica,2019,1,13
324,821049375,811d4a46-9e60-395f-8535-f57c46200036,-19.037,-57.211,2019-01-15 17:30:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2019,1,15
327,829202430,b0d3bb78-70e1-3488-b2e7-a31fe464e0d1,-12.446,-54.754,2019-01-19 17:10:00,Brasil,MATO GROSSO,FELIZ NATAL,Amazônia,2019,1,19
329,829202294,0a01ab33-9a41-3ba6-bde8-e87bc4b23376,-23.637,-49.037,2019-01-19 17:05:00,Brasil,SÃO PAULO,ITAÍ,Cerrado,2019,1,19
330,840728530,3dd4ffe6-ab53-3ac0-9729-0fd3b8937853,4.395,-60.593,2019-01-28 17:05:00,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,2019,1,28
332,840729103,e4a3a63f-498d-3663-9798-de078d3e4058,-20.98,-40.99,2019-01-28 17:00:00,Brasil,ESPÍRITO SANTO,ITAPEMIRIM,Mata Atlântica,2019,1,28
333,831193834,b4b3706e-bcf4-3d99-b44c-053c420355dd,-12.179,-64.447,2019-01-20 17:50:00,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,2019,1,20
335,840728606,7eb189b2-bb69-30af-a235-68992c37f2b8,-20.615,-48.003,2019-01-28 17:00:00,Brasil,SÃO PAULO,MORRO AGUDO,Cerrado,2019,1,28
338,840728588,fc4a4360-c154-3142-baaf-b682043bd020,-23.595,-54.325,2019-01-28 17:00:00,Brasil,MATO GROSSO DO SUL,ELDORADO,Mata Atlântica,2019,1,28
339,840728595,fcbd3d42-3a12-3c01-84bb-271734452321,-22.712,-51.461,2019-01-28 17:00:00,Brasil,PARANÁ,PORECATU,Mata Atlântica,2019,1,28
346,837588669,17dd39e9-78b1-3ee5-919e-9c33afb2d33a,-22.829,-42.258,2019-01-21 16:50:00,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlântica,2019,1,21
349,837588680,2507ddad-80f4-3802-8a5f-8b91a6cd906f,-21.86,-47.492,2019-01-21 16:55:00,Brasil,SÃO PAULO,PORTO FERREIRA,Mata Atlântica,2019,1,21
351,837611369,449caabd-0d3c-3ad5-a4ce-d565765e9d45,-13.91,-46.909,2019-01-23 16:45:00,Brasil,GOIÁS,NOVA ROMA,Cerrado,2019,1,23
352,837611403,9694a796-3f14-385e-bf6e-664c32cf781a,-20.27,-50.541,2019-01-23 16:40:00,Brasil,SÃO PAULO,JALES,Mata Atlântica,2019,1,23
353,837622011,f5d50963-e9a1-3be7-bb76-3c4d497928ef,3.746,-60.289,2019-01-24 17:30:00,Brasil,RORAIMA,NORMANDIA,Amazônia,2019,1,24
358,837621960,cc734af9-d4a0-356a-9ad2-30211c8e1462,-18.7,-50.415,2019-01-24 17:25:00,Brasil,GOIÁS,QUIRINÓPOLIS,Mata Atlântica,2019,1,24
359,837622074,39ce24f4-3a7f-30fe-83a7-8e8c735f0f25,-17.704,-57.201,2019-01-24 17:25:00,Brasil,MATO GROSSO,POCONÉ,Pantanal,2019,1,24
365,837621916,e7c214bb-af07-314a-90c7-160771bb5a24,-19.837,-57.802,2019-01-24 17:25:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2019,1,24
370,847844662,2ad4616b-44b4-3615-a5a7-67e68fecd850,-5.229,-38.564,2019-01-29 16:10:00,Brasil,CEARÁ,MORADA NOVA,Caatinga,2019,1,29
371,847844939,643d8696-cb04-3ea0-bed2-783a3ddb79a6,-4.949,-36.992,2019-01-29 16:10:00,Brasil,RIO GRANDE DO NORTE,AREIA BRANCA,Caatinga,2019,1,29
373,850600325,91b003e7-6e80-32f2-b390-57d4faf62578,-4.076,-42.396,2019-01-30 16:50:00,Brasil,PIAUÍ,BARRAS,Caatinga,2019,1,30
374,868906061,414f05f6-2dff-3285-a2e6-24e04a6044bc,2.08,-61.821,2019-02-09 17:30:00,Brasil,RORAIMA,IRACEMA,Amazônia,2019,2,9
385,850600571,06979b46-14f2-3992-8ed9-1ead3ae4e18f,-11.945,-54.576,2019-01-30 16:50:00,Brasil,MATO GROSSO,SANTA CARMEM,Amazônia,2019,1,30
386,850600572,aed553ec-87fd-3846-bfe4-dc93405a6033,-11.898,-48.632,2019-01-30 16:50:00,Brasil,TOCANTINS,PEIXE,Cerrado,2019,1,30
397,852622205,943da809-8093-33f8-ad96-7e81f3d86e56,-27.944,-52.919,2019-01-31 17:30:00,Brasil,RIO GRANDE DO SUL,SARANDI,Mata Atlântica,2019,1,31
398,868906032,48d57eaa-e5c1-3eff-8979-d90e0639908a,-20.219,-56.023,2019-02-09 17:25:00,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,2019,2,9
400,868906034,8c168019-f493-387f-ba98-7352e46287e4,-19.103,-51.623,2019-02-09 17:25:00,Brasil,GOIÁS,ITAJÁ,Cerrado,2019,2,9
402,852622195,ec4a4598-fdbf-33a5-a9a0-36d5d58219bb,-18.804,-57.345,2019-01-31 17:30:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2019,1,31
407,852622202,47711141-2a32-3d3b-bc0d-2460d1eef84b,-15.794,-51.649,2019-01-31 17:30:00,Brasil,GOIÁS,MONTES CLAROS DE GOIÁS,Cerrado,2019,1,31
411,868906074,09d72f63-0102-385b-9ad3-7dba49b96e3b,-15.174,-57.724,2019-02-09 17:25:00,Brasil,MATO GROSSO,LAMBARI D'OESTE,Amazônia,2019,2,9
414,856881591,fd108595-ba0c-3902-a089-bd5a39b585ac,-21.797,-50.889,2019-02-02 17:20:00,Brasil,SÃO PAULO,OSVALDO CRUZ,Mata Atlântica,2019,2,2
415,856881592,91896a5f-b8fc-393e-a3ae-f269977339ad,-21.776,-53.047,2019-02-02 17:20:00,Brasil,MATO GROSSO DO SUL,BATAGUASSU,Cerrado,2019,2,2
421,860228783,9a03c3a7-abd4-3046-a38f-d6cf6963f0c0,-1.425,-53.668,2019-02-04 17:10:00,Brasil,PARÁ,PRAINHA,Amazônia,2019,2,4
426,863152603,02f528ff-540c-38b6-962b-8468229fb6cc,-13.392,-49.261,2019-02-06 16:55:00,Brasil,GOIÁS,PORANGATU,Cerrado,2019,2,6
427,863152660,dde59681-3586-3fbf-87c2-d6d5c59c6528,-9.899,-49.791,2019-02-06 16:55:00,Brasil,TOCANTINS,MARIANÓPOLIS DO TOCANTINS,Cerrado,2019,2,6
429,863152584,4a07dafb-d9f2-3d50-b085-acc0b127570e,-22.409,-54.192,2019-02-06 16:55:00,Brasil,MATO GROSSO DO SUL,GLÓRIA DE DOURADOS,Mata Atlântica,2019,2,6
430,864973126,e1d7b52b-13df-3fc8-ab9e-4c48757ce942,-10.206,-63.831,2019-02-07 17:40:00,Brasil,RONDÔNIA,BURITIS,Amazônia,2019,2,7
431,866783192,1bbe1102-d180-3c82-95b1-b3dfed7e5927,-19.704,-52.848,2019-02-08 16:40:00,Brasil,MATO GROSSO DO SUL,ÁGUA CLARA,Cerrado,2019,2,8
434,871201500,36619bcd-2e3e-30bd-a4a0-b89149b8d121,-21.882,-41.293,2019-02-10 16:30:00,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlântica,2019,2,10
435,871201512,f42b2a40-f000-3134-bfdf-6e6cbc8b5c28,-21.86,-47.487,2019-02-10 16:30:00,Brasil,SÃO PAULO,PORTO FERREIRA,Mata Atlântica,2019,2,10
436,871201539,19ec54fc-cd77-3db6-baa3-b3be329c805f,-21.715,-44.315,2019-02-10 16:30:00,Brasil,MINAS GERAIS,ANDRELÂNDIA,Mata Atlântica,2019,2,10
439,873889849,e66e287b-373f-301b-9475-2a787cf9778c,-22.249,-52.247,2019-02-11 17:10:00,Brasil,SÃO PAULO,PRESIDENTE EPITÁCIO,Mata Atlântica,2019,2,11
440,873889853,53365482-b576-3db5-948e-a050519a255d,-18.764,-57.254,2019-02-11 17:10:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2019,2,11
441,873890218,ab066971-6caf-3d51-b090-3f2a3add240f,-12.725,-57.003,2019-02-11 17:15:00,Brasil,MATO GROSSO,NOVA MARINGÁ,Amazônia,2019,2,11
447,895368377,8f802e32-3cbb-3cbe-bb96-87ebcc0fff4b,-3.449,-64.7,2019-02-21 17:55:00,Brasil,AMAZONAS,TEFÉ,Amazônia,2019,2,21
448,895368374,f1b8a582-4ccd-3f9b-9640-566eeb322c0d,1.615,-60.92,2019-02-21 17:55:00,Brasil,RORAIMA,CARACARAÍ,Amazônia,2019,2,21
451,878511852,2066c53f-e57d-3e2f-a271-3c3ef2b01077,-13.283,-54.694,2019-02-13 17:00:00,Brasil,MATO GROSSO,NOVA UBIRATÃ,Cerrado,2019,2,13
462,889288673,30845e72-e562-397f-8131-b782d965edda,-19.61,-57.656,2019-02-18 17:20:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2019,2,18
464,889288693,90caf77e-5b5b-3060-b050-943229453bb3,2.082,-61.828,2019-02-18 17:25:00,Brasil,RORAIMA,IRACEMA,Amazônia,2019,2,18
465,889288717,a6dc2369-5519-3c83-8158-ca2a0278b80d,-1.096,-62.966,2019-02-18 17:25:00,Brasil,AMAZONAS,BARCELOS,Amazônia,2019,2,18
469,893323921,6c24a2d9-3466-3d42-8a01-4e4cb7267cb5,-20.996,-52.432,2019-02-20 17:05:00,Brasil,MATO GROSSO DO SUL,BRASILÂNDIA,Cerrado,2019,2,20
470,901836001,45684795-e2a4-3e19-bc62-2f9b8eaf10ca,-11.566,-55.08,2019-02-24 16:45:00,Brasil,MATO GROSSO,CLÁUDIA,Amazônia,2019,2,24
474,911650106,44afd7b5-69a0-380e-a357-09fe39d57663,3.847,-60.895,2019-02-28 18:00:00,Brasil,RORAIMA,AMAJARI,Amazônia,2019,2,28
476,911426857,c0e95f0e-5ad3-3318-bfec-dbb7143ccf0b,-11.343,-38.692,2019-02-28 16:20:00,Brasil,BAHIA,NOVA SOURE,Caatinga,2019,2,28
487,915124455,4ccde2cc-8847-3b38-8ce9-ed120cab7a87,-15.251,-39.235,2019-03-02 16:05:00,Brasil,BAHIA,UNA,Mata Atlântica,2019,3,2
490,915336732,93ad7c76-f81c-3ccc-8cdc-49daf1f70490,-8.658,-63.413,2019-03-02 17:45:00,Brasil,RONDÔNIA,CANDEIAS DO JAMARI,Amazônia,2019,3,2
491,921565828,17dca03a-a00d-3582-a6d7-7b5daaae13f9,-24.033,-46.523,2019-03-05 16:35:00,Brasil,SÃO PAULO,PRAIA GRANDE,Mata Atlântica,2019,3,5
492,922249265,a9fabf89-5682-3355-a9e9-9e0ca220f443,2.69,-61.678,2019-03-06 17:25:00,Brasil,RORAIMA,MUCAJAÍ,Amazônia,2019,3,6
500,922249470,c6393c30-2fa0-3d37-b2f8-b7b56e09a962,0.85,-62.631,2019-03-06 17:25:00,Brasil,AMAZONAS,BARCELOS,Amazônia,2019,3,6
501,932013602,24f58dd9-7ae8-39ae-8820-924195d2005b,2.45,-61.77,2019-03-11 17:45:00,Brasil,RORAIMA,MUCAJAÍ,Amazônia,2019,3,11
502,936994099,c6af0f5a-305a-3745-807c-aa4a5f4e5667,-12.784,-54.718,2019-03-13 17:25:00,Brasil,MATO GROSSO,NOVA UBIRATÃ,Amazônia,2019,3,13
